region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,sales_bucket,n_firms,avg_employees,total_jobs,lq_sales,lq_firms,lq_jobs,suppressed
46,Manitoba,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,20.989,>=$5M,33,6.5,213.0,0.46,0.497,0.417,False
46,Manitoba,2025,541511,Custom Computer Programming Services,secondary,63.454,>=$5M,56,7.6,424.0,0.38,0.657,0.345,False
46,Manitoba,2025,ALL,All,all,754.092,>=$5M,378,10.4,3932.0,0.468,0.723,0.462,False
46,Manitoba,2025,PRIMARY,Primary,primary,95.043,>=$5M,37,11.8,436.0,0.545,0.949,0.516,False
46,Manitoba,2025,SECONDARY,Secondary,secondary,659.049,>=$5M,341,10.3,3496.0,0.459,0.704,0.456,False
13,New Brunswick / Nouveau-Brunswick,2017,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,97.954,>=$5M,7,12.3,86.0,0.356,0.577,0.367,False
13,New Brunswick / Nouveau-Brunswick,2017,334511,Search Detection & Navigation Instruments,primary,,>=$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2017,336411,Aircraft Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2017,336612,Boat Building,secondary,4.356,<$5M,4,5.5,22.0,0.314,0.922,0.332,False
13,New Brunswick / Nouveau-Brunswick,2017,541330,Engineering Services,secondary,269.965,>=$5M,153,7.7,1171.0,0.682,1.108,0.719,False
13,New Brunswick / Nouveau-Brunswick,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,36.309,>=$5M,45,5.5,247.0,0.658,1.167,0.694,False
13,New Brunswick / Nouveau-Brunswick,2017,541511,Custom Computer Programming Services,secondary,23.184,>=$5M,14,8.0,112.0,0.292,0.41,0.307,False
13,New Brunswick / Nouveau-Brunswick,2017,ALL,All,all,440.906,>=$5M,225,7.4,1662.0,0.493,0.968,0.588,False
13,New Brunswick / Nouveau-Brunswick,2017,PRIMARY,Primary,primary,9.138,>=$5M,2,12.0,24.0,0.168,0.736,0.206,False
13,New Brunswick / Nouveau-Brunswick,2017,SECONDARY,Secondary,secondary,431.768,>=$5M,223,7.3,1638.0,0.514,0.97,0.604,False
13,New Brunswick / Nouveau-Brunswick,2018,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,97.954,>=$5M,7,12.3,86.0,0.353,0.566,0.367,False
13,New Brunswick / Nouveau-Brunswick,2018,334511,Search Detection & Navigation Instruments,primary,,>=$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2018,336411,Aircraft Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2018,336612,Boat Building,secondary,4.356,<$5M,4,5.5,22.0,0.318,0.936,0.337,False
13,New Brunswick / Nouveau-Brunswick,2018,541330,Engineering Services,secondary,346.195,>=$5M,167,9.0,1501.0,0.799,1.149,0.847,False
13,New Brunswick / Nouveau-Brunswick,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,36.309,>=$5M,45,5.5,247.0,0.655,1.147,0.695,False
13,New Brunswick / Nouveau-Brunswick,2018,541511,Custom Computer Programming Services,secondary,26.91,>=$5M,16,8.1,130.0,0.339,0.464,0.359,False
13,New Brunswick / Nouveau-Brunswick,2018,ALL,All,all,520.862,>=$5M,241,8.3,2010.0,0.557,0.999,0.678,False
13,New Brunswick / Nouveau-Brunswick,2018,PRIMARY,Primary,primary,9.138,>=$5M,2,12.0,24.0,0.164,0.682,0.202,False
13,New Brunswick / Nouveau-Brunswick,2018,SECONDARY,Secondary,secondary,511.724,>=$5M,239,8.3,1986.0,0.582,1.003,0.698,False
13,New Brunswick / Nouveau-Brunswick,2019,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,72.896,>=$5M,6,10.7,64.0,0.239,0.479,0.263,False
13,New Brunswick / Nouveau-Brunswick,2019,334511,Search Detection & Navigation Instruments,primary,,>=$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2019,336411,Aircraft Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2019,336612,Boat Building,secondary,4.158,<$5M,3,7.0,21.0,0.289,0.717,0.325,False
13,New Brunswick / Nouveau-Brunswick,2019,541330,Engineering Services,secondary,379.459,>=$5M,192,8.6,1645.0,0.617,1.138,0.692,False
13,New Brunswick / Nouveau-Brunswick,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,35.721,>=$5M,45,5.4,243.0,0.588,1.099,0.659,False
13,New Brunswick / Nouveau-Brunswick,2019,541511,Custom Computer Programming Services,secondary,51.129,>=$5M,21,11.8,247.0,0.522,0.536,0.584,False
13,New Brunswick / Nouveau-Brunswick,2019,ALL,All,all,552.501,>=$5M,269,8.3,2244.0,0.455,0.989,0.601,False
13,New Brunswick / Nouveau-Brunswick,2019,PRIMARY,Primary,primary,9.138,>=$5M,2,12.0,24.0,0.092,0.524,0.126,False
13,New Brunswick / Nouveau-Brunswick,2019,SECONDARY,Secondary,secondary,543.363,>=$5M,267,8.3,2220.0,0.488,0.995,0.627,False
13,New Brunswick / Nouveau-Brunswick,2020,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,72.896,>=$5M,6,10.7,64.0,0.214,0.488,0.231,False
13,New Brunswick / Nouveau-Brunswick,2020,334511,Search Detection & Navigation Instruments,primary,,>=$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2020,336411,Aircraft Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2020,336612,Boat Building,secondary,4.158,<$5M,3,7.0,21.0,0.287,0.731,0.316,False
13,New Brunswick / Nouveau-Brunswick,2020,541330,Engineering Services,secondary,375.763,>=$5M,189,8.6,1626.0,0.461,1.127,0.505,False
13,New Brunswick / Nouveau-Brunswick,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,35.427,>=$5M,45,5.4,241.0,0.587,1.092,0.647,False
13,New Brunswick / Nouveau-Brunswick,2020,541511,Custom Computer Programming Services,secondary,51.129,>=$5M,21,11.8,247.0,0.529,0.532,0.582,False
13,New Brunswick / Nouveau-Brunswick,2020,ALL,All,all,548.511,>=$5M,266,8.4,2223.0,0.381,0.98,0.484,False
13,New Brunswick / Nouveau-Brunswick,2020,PRIMARY,Primary,primary,9.138,>=$5M,2,12.0,24.0,0.101,0.527,0.138,False
13,New Brunswick / Nouveau-Brunswick,2020,SECONDARY,Secondary,secondary,539.373,>=$5M,264,8.3,2199.0,0.4,0.987,0.497,False
13,New Brunswick / Nouveau-Brunswick,2021,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,72.896,>=$5M,6,10.7,64.0,0.238,0.504,0.262,False
13,New Brunswick / Nouveau-Brunswick,2021,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,,>=$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2021,336411,Aircraft Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2021,336612,Boat Building,secondary,4.158,<$5M,3,7.0,21.0,0.288,0.737,0.324,False
13,New Brunswick / Nouveau-Brunswick,2021,541330,Engineering Services,secondary,360.286,>=$5M,187,8.3,1560.0,0.68,1.138,0.757,False
13,New Brunswick / Nouveau-Brunswick,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,35.721,>=$5M,46,5.3,243.0,0.602,1.123,0.678,False
13,New Brunswick / Nouveau-Brunswick,2021,541511,Custom Computer Programming Services,secondary,51.129,>=$5M,21,11.8,247.0,0.528,0.526,0.593,False
13,New Brunswick / Nouveau-Brunswick,2021,ALL,All,all,533.328,>=$5M,265,8.1,2159.0,0.478,0.99,0.64,False
13,New Brunswick / Nouveau-Brunswick,2021,PRIMARY,Primary,primary,9.138,>=$5M,2,12.0,24.0,0.102,0.514,0.143,False
13,New Brunswick / Nouveau-Brunswick,2021,SECONDARY,Secondary,secondary,524.19,>=$5M,263,8.1,2135.0,0.51,0.997,0.666,False
13,New Brunswick / Nouveau-Brunswick,2022,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,72.896,>=$5M,6,10.7,64.0,0.294,0.512,0.322,False
13,New Brunswick / Nouveau-Brunswick,2022,333310,Commercial and Service Industry Machinery Manufact,primary,34.246,>=$5M,13,8.1,105.0,0.443,0.713,0.472,False
13,New Brunswick / Nouveau-Brunswick,2022,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,,>=$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2022,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,1.274,<$5M,5,1.4,7.0,0.056,1.272,0.122,False
13,New Brunswick / Nouveau-Brunswick,2022,336411,Aircraft Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2022,336612,Boat Building,secondary,4.158,<$5M,3,7.0,21.0,0.295,0.763,0.327,False
13,New Brunswick / Nouveau-Brunswick,2022,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2022,541330,Engineering Services,secondary,368.833,>=$5M,193,8.1,1563.0,0.672,1.081,0.752,False
13,New Brunswick / Nouveau-Brunswick,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,36.603,>=$5M,47,5.2,243.0,0.614,1.158,0.676,False
13,New Brunswick / Nouveau-Brunswick,2022,541511,Custom Computer Programming Services,secondary,51.129,>=$5M,21,11.7,245.0,0.541,0.532,0.598,False
13,New Brunswick / Nouveau-Brunswick,2022,ALL,All,all,578.573,>=$5M,291,7.8,2273.0,0.498,0.962,0.631,False
13,New Brunswick / Nouveau-Brunswick,2022,PRIMARY,Primary,primary,43.68,>=$5M,16,8.1,130.0,0.284,0.727,0.342,False
13,New Brunswick / Nouveau-Brunswick,2022,SECONDARY,Secondary,secondary,534.893,>=$5M,275,7.8,2143.0,0.531,0.981,0.665,False
13,New Brunswick / Nouveau-Brunswick,2023,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,44.698,>=$5M,6,10.7,64.0,0.268,0.525,0.345,False
13,New Brunswick / Nouveau-Brunswick,2023,333310,Commercial and Service Industry Machinery Manufact,primary,33.85,>=$5M,14,7.7,108.0,0.618,0.761,0.483,False
13,New Brunswick / Nouveau-Brunswick,2023,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,,>=$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2023,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,1.52,<$5M,5,1.4,7.0,0.091,1.259,0.131,False
13,New Brunswick / Nouveau-Brunswick,2023,336411,Aircraft Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2023,336612,Boat Building,secondary,3.038,<$5M,3,7.0,21.0,0.299,0.762,0.337,False
13,New Brunswick / Nouveau-Brunswick,2023,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2023,541330,Engineering Services,secondary,353.614,>=$5M,186,8.2,1534.0,0.97,1.089,0.875,False
13,New Brunswick / Nouveau-Brunswick,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,33.45,>=$5M,46,5.2,237.0,0.792,1.139,0.69,False
13,New Brunswick / Nouveau-Brunswick,2023,541511,Custom Computer Programming Services,secondary,64.393,>=$5M,20,12.2,245.0,0.881,0.509,0.612,False
13,New Brunswick / Nouveau-Brunswick,2023,ALL,All,all,543.931,>=$5M,283,7.9,2241.0,0.684,0.962,0.697,False
13,New Brunswick / Nouveau-Brunswick,2023,PRIMARY,Primary,primary,43.218,>=$5M,17,7.8,133.0,0.412,0.765,0.368,False
13,New Brunswick / Nouveau-Brunswick,2023,SECONDARY,Secondary,secondary,500.713,>=$5M,266,7.9,2108.0,0.726,0.978,0.738,False
13,New Brunswick / Nouveau-Brunswick,2024,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,39.946,>=$5M,5,12.4,62.0,0.294,0.466,0.272,False
13,New Brunswick / Nouveau-Brunswick,2024,333310,Commercial and Service Industry Machinery Manufact,primary,16.85,>=$5M,13,7.4,96.0,0.425,0.73,0.388,False
13,New Brunswick / Nouveau-Brunswick,2024,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,,>=$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2024,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,0.997,<$5M,3,1.7,5.0,0.072,0.782,0.095,False
13,New Brunswick / Nouveau-Brunswick,2024,336411,Aircraft Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2024,336612,Boat Building,secondary,3.038,<$5M,3,7.0,21.0,0.264,0.828,0.247,False
13,New Brunswick / Nouveau-Brunswick,2024,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2024,541330,Engineering Services,secondary,461.594,>=$5M,181,13.1,2371.0,0.935,1.05,0.871,False
13,New Brunswick / Nouveau-Brunswick,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,18.627,>=$5M,44,4.3,190.0,0.769,1.143,0.722,False
13,New Brunswick / Nouveau-Brunswick,2024,541511,Custom Computer Programming Services,secondary,45.186,>=$5M,22,13.7,302.0,0.532,0.483,0.499,False
13,New Brunswick / Nouveau-Brunswick,2024,ALL,All,all,600.576,>=$5M,274,11.3,3104.0,0.679,0.916,0.692,False
13,New Brunswick / Nouveau-Brunswick,2024,PRIMARY,Primary,primary,31.188,>=$5M,16,9.6,153.0,0.324,0.716,0.341,False
13,New Brunswick / Nouveau-Brunswick,2024,SECONDARY,Secondary,secondary,569.388,>=$5M,258,11.4,2951.0,0.723,0.932,0.73,False
13,New Brunswick / Nouveau-Brunswick,2025,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,39.946,>=$5M,5,12.4,62.0,0.302,0.468,0.277,False
13,New Brunswick / Nouveau-Brunswick,2025,333310,Commercial and Service Industry Machinery Manufact,primary,16.85,>=$5M,13,7.4,96.0,0.411,0.715,0.373,False
13,New Brunswick / Nouveau-Brunswick,2025,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,,>=$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2025,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,0.997,<$5M,3,1.7,5.0,0.071,0.77,0.093,False
13,New Brunswick / Nouveau-Brunswick,2025,336411,Aircraft Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2025,336612,Boat Building,secondary,3.038,<$5M,3,7.0,21.0,0.262,0.82,0.241,False
13,New Brunswick / Nouveau-Brunswick,2025,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2025,541330,Engineering Services,secondary,482.648,>=$5M,186,13.3,2479.0,0.973,1.063,0.895,False
13,New Brunswick / Nouveau-Brunswick,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,19.122,>=$5M,44,4.4,194.0,0.756,1.129,0.698,False
13,New Brunswick / Nouveau-Brunswick,2025,541511,Custom Computer Programming Services,secondary,63.502,>=$5M,25,14.0,351.0,0.687,0.5,0.525,False
13,New Brunswick / Nouveau-Brunswick,2025,ALL,All,all,639.266,>=$5M,282,11.6,3263.0,0.716,0.918,0.706,False
13,New Brunswick / Nouveau-Brunswick,2025,PRIMARY,Primary,primary,30.013,>=$5M,16,9.4,151.0,0.311,0.699,0.329,False
13,New Brunswick / Nouveau-Brunswick,2025,SECONDARY,Secondary,secondary,609.253,>=$5M,266,11.7,3112.0,0.766,0.936,0.747,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,325920,Explosives Manufacturing,primary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,5.695,>=$5M,2,2.5,5.0,0.034,0.231,0.03,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,336611,Ship Building & Repairing,secondary,7.548,>=$5M,6,5.7,34.0,1.093,3.769,0.985,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,336612,Boat Building,secondary,20.988,>=$5M,11,9.6,106.0,2.526,3.548,2.281,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,541330,Engineering Services,secondary,241.395,>=$5M,104,10.0,1045.0,1.017,1.054,0.915,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,29.841,>=$5M,46,4.4,203.0,0.903,1.67,0.814,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,541511,Custom Computer Programming Services,secondary,6.21,>=$5M,6,5.0,30.0,0.13,0.246,0.117,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,ALL,All,all,312.646,>=$5M,176,8.1,1426.0,0.583,1.059,0.72,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,SECONDARY,Secondary,secondary,311.677,>=$5M,175,8.1,1423.0,0.619,1.066,0.749,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2018,325920,Explosives Manufacturing,primary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2018,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,5.695,>=$5M,2,2.5,5.0,0.034,0.227,0.03,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2018,336611,Ship Building & Repairing,secondary,7.548,>=$5M,6,5.7,34.0,1.112,3.792,1.007,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2018,336612,Boat Building,secondary,18.81,>=$5M,9,10.6,95.0,2.288,2.962,2.075,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2018,541330,Engineering Services,secondary,253.176,>=$5M,107,10.2,1096.0,0.975,1.035,0.882,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,33.516,>=$5M,50,4.6,228.0,1.01,1.792,0.914,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2018,541511,Custom Computer Programming Services,secondary,6.831,>=$5M,7,4.7,33.0,0.144,0.286,0.13,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2018,ALL,All,all,326.545,>=$5M,182,8.2,1494.0,0.583,1.061,0.718,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2018,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2018,SECONDARY,Secondary,secondary,325.576,>=$5M,181,8.2,1491.0,0.618,1.068,0.746,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2019,325920,Explosives Manufacturing,primary,4.199,<$5M,2,6.5,13.0,4.531,6.206,4.163,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2019,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,5.695,>=$5M,2,2.5,5.0,0.033,0.23,0.03,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2019,336611,Ship Building & Repairing,secondary,7.548,>=$5M,6,5.7,34.0,1.01,3.663,0.928,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2019,336612,Boat Building,secondary,18.81,>=$5M,9,10.6,95.0,2.325,3.103,2.139,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2019,541330,Engineering Services,secondary,416.493,>=$5M,126,14.3,1803.0,1.204,1.077,1.105,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,32.193,>=$5M,48,4.6,219.0,0.942,1.692,0.865,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2019,541511,Custom Computer Programming Services,secondary,9.315,>=$5M,10,4.5,45.0,0.169,0.369,0.155,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2019,ALL,All,all,494.253,>=$5M,203,10.9,2214.0,0.723,1.077,0.864,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2019,PRIMARY,Primary,primary,4.199,<$5M,2,6.5,13.0,0.075,0.756,0.1,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2019,SECONDARY,Secondary,secondary,490.054,>=$5M,201,11.0,2201.0,0.781,1.081,0.905,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2020,325920,Explosives Manufacturing,primary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2020,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,5.695,>=$5M,2,2.5,5.0,0.03,0.235,0.027,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2020,336611,Ship Building & Repairing,secondary,7.548,>=$5M,6,5.7,34.0,1.003,3.693,0.924,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2020,336612,Boat Building,secondary,18.81,>=$5M,9,10.6,95.0,2.293,3.173,2.12,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2020,541330,Engineering Services,secondary,361.746,>=$5M,126,12.4,1566.0,0.783,1.087,0.721,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,32.928,>=$5M,49,4.5,219.0,0.963,1.721,0.87,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2020,541511,Custom Computer Programming Services,secondary,11.178,>=$5M,12,4.5,54.0,0.204,0.44,0.188,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2020,ALL,All,all,438.874,>=$5M,205,9.6,1976.0,0.538,1.093,0.636,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2020,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2020,SECONDARY,Secondary,secondary,437.905,>=$5M,204,9.7,1973.0,0.573,1.104,0.66,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2021,325920,Explosives Manufacturing,primary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2021,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,5.695,>=$5M,2,2.5,5.0,0.033,0.242,0.029,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2021,336611,Ship Building and Repairing,secondary,7.548,>=$5M,6,5.7,34.0,1.107,3.775,0.996,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2021,336612,Boat Building,secondary,18.81,>=$5M,9,10.6,95.0,2.325,3.193,2.099,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2021,541330,Engineering Services,secondary,299.838,>=$5M,119,11.0,1310.0,1.01,1.046,0.91,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,32.928,>=$5M,49,4.5,219.0,0.989,1.727,0.874,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2021,541511,Custom Computer Programming Services,secondary,10.764,>=$5M,11,4.7,52.0,0.198,0.398,0.179,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2021,ALL,All,all,376.552,>=$5M,197,8.7,1718.0,0.602,1.063,0.729,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2021,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2021,SECONDARY,Secondary,secondary,375.583,>=$5M,196,8.8,1715.0,0.652,1.073,0.766,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,325920,Explosives Manufacturing,primary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,5.695,>=$5M,2,2.5,5.0,0.042,0.251,0.037,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,333310,Commercial and Service Industry Machinery Manufact,primary,6.326,>=$5M,4,4.8,19.0,0.151,0.323,0.126,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,336611,Ship Building and Repairing,secondary,7.548,>=$5M,6,5.7,34.0,1.187,3.906,1.035,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,336612,Boat Building,secondary,18.81,>=$5M,9,10.6,95.0,2.467,3.371,2.177,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,541330,Engineering Services,secondary,309.436,>=$5M,126,10.5,1323.0,1.043,1.039,0.938,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,34.104,>=$5M,51,4.4,222.0,1.059,1.849,0.91,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,541511,Custom Computer Programming Services,secondary,31.257,>=$5M,11,13.7,151.0,0.612,0.411,0.543,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,ALL,All,all,414.347,>=$5M,211,8.8,1854.0,0.66,1.027,0.758,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,PRIMARY,Primary,primary,7.295,>=$5M,5,4.4,22.0,0.088,0.335,0.085,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2022,SECONDARY,Secondary,secondary,407.052,>=$5M,206,8.9,1832.0,0.748,1.082,0.837,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2023,325920,Explosives Manufacturing,primary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2023,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,5.695,>=$5M,2,2.5,5.0,0.051,0.272,0.04,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2023,333310,Commercial and Service Industry Machinery Manufact,primary,6.19,>=$5M,4,4.8,19.0,0.168,0.338,0.127,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2023,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2023,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,,<$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2023,336611,Ship Building and Repairing,secondary,7.886,>=$5M,6,5.7,34.0,1.073,4.1,1.027,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2023,336612,Boat Building,secondary,15.021,>=$5M,9,10.6,95.0,2.205,3.552,2.276,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2023,541330,Engineering Services,secondary,210.439,>=$5M,116,7.8,903.0,0.86,1.054,0.768,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,30.284,>=$5M,52,4.3,226.0,1.068,1.999,0.982,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2023,541511,Custom Computer Programming Services,secondary,30.143,>=$5M,11,13.4,147.0,0.614,0.435,0.548,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2023,ALL,All,all,310.509,>=$5M,203,7.1,1444.0,0.582,1.071,0.669,False
