region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,total_sales_M_real,sales_bucket,n_firms,avg_employees,total_jobs,lq_sales,lq_firms,lq_jobs,suppressed
46,Manitoba,2021,ALL,All,all,1263.579,1465.252,>=$5M,374,12.0,4481.0,0.52,0.697,0.501,False
46,Manitoba,2021,PRIMARY,Primary,primary,5.901,6.843,>=$5M,2,4.5,9.0,0.248,0.755,0.125,False
46,Manitoba,2021,SECONDARY,Secondary,secondary,1257.678,1458.409,>=$5M,372,12.0,4472.0,0.523,0.697,0.504,False
46,Manitoba,2022,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
46,Manitoba,2022,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,283.611,307.996,>=$5M,15,16.6,249.0,0.547,0.684,0.496,False
46,Manitoba,2022,333310,Commercial and Service Industry Machinery Manufact,secondary,93.515,101.555,>=$5M,37,7.8,288.0,0.703,1.05,0.628,False
46,Manitoba,2022,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,10.017,10.878,>=$5M,2,13.5,27.0,0.217,0.546,0.203,False
46,Manitoba,2022,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,4.8,5.213,<$5M,16,2.4,39.0,0.117,1.993,0.291,False
46,Manitoba,2022,336411,Aircraft Manufacturing,secondary,39.325,42.706,>=$5M,2,32.5,65.0,0.36,0.83,0.286,False
46,Manitoba,2022,336611,Ship Building and Repairing,secondary,,,<$5M,<2,,,,,,True
46,Manitoba,2022,336612,Boat Building,secondary,42.174,45.8,>=$5M,11,19.4,213.0,1.983,1.536,1.824,False
46,Manitoba,2022,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,,<$5M,<2,,,,,,True
46,Manitoba,2022,336999,All Other Transportation Equipment Manufacturing,secondary,2.072,2.25,<$5M,2,9.5,19.0,0.575,5.662,1.384,False
46,Manitoba,2022,541330,Engineering Services,secondary,787.518,855.228,>=$5M,264,12.6,3330.0,0.599,0.723,0.549,False
46,Manitoba,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,46.893,50.925,>=$5M,46,6.9,319.0,0.482,0.597,0.45,False
46,Manitoba,2022,541511,Custom Computer Programming Services,secondary,64.17,69.687,>=$5M,50,6.3,316.0,0.36,0.65,0.337,False
46,Manitoba,2022,ALL,All,all,1381.772,1500.575,>=$5M,448,10.9,4882.0,0.547,0.74,0.513,False
46,Manitoba,2022,PRIMARY,Primary,primary,5.901,6.408,>=$5M,2,4.5,9.0,0.243,0.75,0.122,False
46,Manitoba,2022,SECONDARY,Secondary,secondary,1375.871,1494.167,>=$5M,446,10.9,4873.0,0.55,0.74,0.516,False
46,Manitoba,2023,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
46,Manitoba,2023,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,436.684,456.42,>=$5M,18,44.7,804.0,0.892,0.828,1.537,False
46,Manitoba,2023,333310,Commercial and Service Industry Machinery Manufact,secondary,78.422,81.966,>=$5M,36,7.7,278.0,0.632,1.047,0.609,False
46,Manitoba,2023,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,12.249,12.803,>=$5M,3,15.7,47.0,0.207,0.804,0.317,False
46,Manitoba,2023,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,5.638,5.893,>=$5M,16,2.4,39.0,0.138,2.057,0.306,False
46,Manitoba,2023,336411,Aircraft Manufacturing,secondary,39.325,41.102,>=$5M,2,32.5,65.0,0.338,0.747,0.263,False
46,Manitoba,2023,336611,Ship Building and Repairing,secondary,,,<$5M,<2,,,,,,True
46,Manitoba,2023,336612,Boat Building,secondary,41.214,43.077,>=$5M,11,19.4,213.0,2.011,1.6,1.866,False
46,Manitoba,2023,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,,<$5M,<2,,,,,,True
46,Manitoba,2023,336999,All Other Transportation Equipment Manufacturing,secondary,2.006,2.097,<$5M,2,9.5,19.0,0.513,4.945,1.354,False
46,Manitoba,2023,541330,Engineering Services,secondary,749.144,783.001,>=$5M,262,12.7,3325.0,0.557,0.74,0.551,False
46,Manitoba,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,40.443,42.271,>=$5M,46,6.9,318.0,0.431,0.619,0.46,False
46,Manitoba,2023,541511,Custom Computer Programming Services,secondary,67.74,70.801,>=$5M,51,7.2,368.0,0.311,0.666,0.342,False
46,Manitoba,2023,ALL,All,all,1480.542,1547.454,>=$5M,450,12.2,5493.0,0.575,0.763,0.568,False
46,Manitoba,2023,PRIMARY,Primary,primary,5.901,6.168,>=$5M,2,4.5,9.0,0.279,0.739,0.094,False
46,Manitoba,2023,SECONDARY,Secondary,secondary,1474.641,1541.286,>=$5M,448,12.2,5484.0,0.577,0.763,0.572,False
46,Manitoba,2024,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,557.934,569.377,>=$5M,15,57.7,866.0,1.348,0.711,1.201,False
46,Manitoba,2024,332994,"Small Arms, Ordnance, and Ordnance Accessories Man",primary,,,>=$5M,<2,,,,,,True
46,Manitoba,2024,333310,Commercial and Service Industry Machinery Manufact,secondary,44.526,45.439,>=$5M,31,8.1,250.0,0.56,0.91,0.489,False
46,Manitoba,2024,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,15.976,16.304,>=$5M,3,22.7,68.0,0.218,0.67,0.196,False
46,Manitoba,2024,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,11.189,11.418,>=$5M,14,3.6,51.0,0.386,1.831,0.446,False
46,Manitoba,2024,336411,Aircraft Manufacturing,secondary,,,>=$5M,<2,,,,,,True
46,Manitoba,2024,336611,Ship Building and Repairing,secondary,,,<$5M,<2,,,,,,True
46,Manitoba,2024,336612,Boat Building,secondary,45.407,46.338,>=$5M,10,31.4,314.0,2.093,1.54,1.896,False
46,Manitoba,2024,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,,<$5M,<2,,,,,,True
46,Manitoba,2024,336999,All Other Transportation Equipment Manufacturing,secondary,12.168,12.418,>=$5M,2,26.5,53.0,3.708,3.388,3.344,False
46,Manitoba,2024,541330,Engineering Services,secondary,777.667,793.617,>=$5M,260,15.4,3997.0,0.546,0.718,0.492,False
46,Manitoba,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,24.339,24.838,>=$5M,40,6.2,247.0,0.511,0.557,0.462,False
46,Manitoba,2024,541511,Custom Computer Programming Services,secondary,113.933,116.27,>=$5M,60,12.6,758.0,0.512,0.676,0.463,False
46,Manitoba,2024,ALL,All,all,1634.012,1667.525,>=$5M,439,15.3,6700.0,0.653,0.723,0.525,False
46,Manitoba,2024,PRIMARY,Primary,primary,8.534,8.709,>=$5M,2,22.5,45.0,0.268,0.607,0.284,False
46,Manitoba,2024,SECONDARY,Secondary,secondary,1625.478,1658.816,>=$5M,437,15.2,6655.0,0.658,0.723,0.528,False
46,Manitoba,2025,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,515.412,515.412,>=$5M,14,57.1,800.0,1.546,0.683,1.393,False
46,Manitoba,2025,332994,"Small Arms, Ordnance, and Ordnance Accessories Man",primary,,,<$5M,<2,,,,,,True
46,Manitoba,2025,333310,Commercial and Service Industry Machinery Manufact,secondary,44.969,44.969,>=$5M,31,8.2,253.0,0.554,0.91,0.488,False
46,Manitoba,2025,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,15.976,15.976,>=$5M,3,22.7,68.0,0.337,0.698,0.307,False
46,Manitoba,2025,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,11.189,11.189,>=$5M,14,3.6,51.0,0.389,1.831,0.451,False
46,Manitoba,2025,336411,Aircraft Manufacturing,secondary,,,>=$5M,<2,,,,,,True
46,Manitoba,2025,336611,Ship Building and Repairing,secondary,,,<$5M,<2,,,,,,True
46,Manitoba,2025,336612,Boat Building,secondary,45.263,45.263,>=$5M,10,31.3,313.0,2.096,1.551,1.897,False
46,Manitoba,2025,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,,<$5M,<2,,,,,,True
46,Manitoba,2025,336999,All Other Transportation Equipment Manufacturing,secondary,12.168,12.168,>=$5M,2,26.5,53.0,3.586,2.832,3.235,False
46,Manitoba,2025,541330,Engineering Services,secondary,770.377,770.377,>=$5M,259,15.3,3961.0,0.558,0.718,0.505,False
46,Manitoba,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,23.749,23.749,>=$5M,39,6.2,241.0,0.48,0.542,0.435,False
46,Manitoba,2025,541511,Custom Computer Programming Services,secondary,119.703,119.703,>=$5M,64,12.5,800.0,0.524,0.675,0.475,False
46,Manitoba,2025,ALL,All,all,1585.45,1585.45,>=$5M,440,15.0,6622.0,0.675,0.719,0.541,False
46,Manitoba,2025,PRIMARY,Primary,primary,7.401,7.401,>=$5M,2,18.5,37.0,0.309,0.62,0.318,False
46,Manitoba,2025,SECONDARY,Secondary,secondary,1578.049,1578.049,>=$5M,438,15.0,6585.0,0.679,0.72,0.544,False
13,New Brunswick / Nouveau-Brunswick,2017,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2017,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,149.209,187.884,>=$5M,8,16.4,131.0,0.404,0.599,0.419,False
13,New Brunswick / Nouveau-Brunswick,2017,334511,Search Detection & Navigation Instruments,secondary,11.501,14.482,>=$5M,2,15.5,31.0,0.535,1.441,0.556,False
13,New Brunswick / Nouveau-Brunswick,2017,336411,Aircraft Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2017,336612,Boat Building,secondary,8.118,10.222,>=$5M,8,5.1,41.0,0.588,1.819,0.62,False
13,New Brunswick / Nouveau-Brunswick,2017,541330,Engineering Services,secondary,577.158,726.759,>=$5M,215,11.6,2502.0,0.581,1.228,0.613,False
13,New Brunswick / Nouveau-Brunswick,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,44.541,56.086,>=$5M,56,5.4,303.0,0.734,1.319,0.774,False
13,New Brunswick / Nouveau-Brunswick,2017,541511,Custom Computer Programming Services,secondary,91.494,115.209,>=$5M,21,21.0,442.0,0.926,0.529,0.975,False
13,New Brunswick / Nouveau-Brunswick,2017,ALL,All,all,883.272,1112.218,>=$5M,312,11.1,3453.0,0.506,1.107,0.605,False
13,New Brunswick / Nouveau-Brunswick,2017,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2017,SECONDARY,Secondary,secondary,882.626,1111.405,>=$5M,311,11.1,3451.0,0.51,1.107,0.608,False
13,New Brunswick / Nouveau-Brunswick,2018,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2018,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,149.209,183.659,>=$5M,8,16.4,131.0,0.348,0.587,0.365,False
13,New Brunswick / Nouveau-Brunswick,2018,334511,Search Detection & Navigation Instruments,secondary,11.501,14.156,>=$5M,2,15.5,31.0,0.482,1.239,0.505,False
13,New Brunswick / Nouveau-Brunswick,2018,336411,Aircraft Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2018,336612,Boat Building,secondary,8.118,9.992,>=$5M,8,5.1,41.0,0.592,1.839,0.629,False
13,New Brunswick / Nouveau-Brunswick,2018,541330,Engineering Services,secondary,640.914,788.891,>=$5M,228,12.2,2778.0,0.791,1.251,0.84,False
13,New Brunswick / Nouveau-Brunswick,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,44.541,54.825,>=$5M,56,5.4,303.0,0.734,1.301,0.778,False
13,New Brunswick / Nouveau-Brunswick,2018,541511,Custom Computer Programming Services,secondary,95.22,117.205,>=$5M,23,20.0,460.0,0.984,0.577,1.043,False
13,New Brunswick / Nouveau-Brunswick,2018,ALL,All,all,950.754,1170.268,>=$5M,327,11.5,3747.0,0.588,1.125,0.755,False
13,New Brunswick / Nouveau-Brunswick,2018,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2018,SECONDARY,Secondary,secondary,950.108,1169.473,>=$5M,326,11.5,3745.0,0.594,1.127,0.761,False
13,New Brunswick / Nouveau-Brunswick,2019,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2019,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,124.151,149.894,>=$5M,7,15.6,109.0,0.286,0.526,0.316,False
13,New Brunswick / Nouveau-Brunswick,2019,334511,Search Detection & Navigation Instruments,secondary,20.034,24.188,>=$5M,3,18.0,54.0,0.632,1.42,0.701,False
13,New Brunswick / Nouveau-Brunswick,2019,336411,Aircraft Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2019,336612,Boat Building,secondary,8.118,9.801,>=$5M,8,5.1,41.0,0.565,1.868,0.634,False
13,New Brunswick / Nouveau-Brunswick,2019,541330,Engineering Services,secondary,655.467,791.38,>=$5M,244,11.6,2841.0,0.749,1.235,0.84,False
13,New Brunswick / Nouveau-Brunswick,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,43.953,53.067,>=$5M,56,5.3,299.0,0.665,1.252,0.745,False
13,New Brunswick / Nouveau-Brunswick,2019,541511,Custom Computer Programming Services,secondary,116.334,140.456,>=$5M,25,22.5,562.0,1.011,0.569,1.131,False
13,New Brunswick / Nouveau-Brunswick,2019,ALL,All,all,969.308,1170.297,>=$5M,345,11.3,3909.0,0.563,1.106,0.767,False
13,New Brunswick / Nouveau-Brunswick,2019,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2019,SECONDARY,Secondary,secondary,968.662,1169.517,>=$5M,344,11.4,3907.0,0.568,1.108,0.773,False
13,New Brunswick / Nouveau-Brunswick,2020,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2020,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,124.151,148.8,>=$5M,7,15.6,109.0,0.295,0.537,0.32,False
13,New Brunswick / Nouveau-Brunswick,2020,334511,Search Detection & Navigation Instruments,secondary,11.501,13.784,>=$5M,2,15.5,31.0,0.372,0.979,0.404,False
13,New Brunswick / Nouveau-Brunswick,2020,336411,Aircraft Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2020,336612,Boat Building,secondary,7.92,9.492,>=$5M,7,5.7,40.0,0.547,1.666,0.603,False
13,New Brunswick / Nouveau-Brunswick,2020,541330,Engineering Services,secondary,665.862,798.062,>=$5M,242,11.9,2880.0,0.607,1.226,0.669,False
13,New Brunswick / Nouveau-Brunswick,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,43.659,52.327,>=$5M,56,5.3,297.0,0.663,1.242,0.73,False
13,New Brunswick / Nouveau-Brunswick,2020,541511,Custom Computer Programming Services,secondary,115.506,138.439,>=$5M,24,23.2,558.0,1.013,0.542,1.113,False
13,New Brunswick / Nouveau-Brunswick,2020,ALL,All,all,969.85,1162.404,>=$5M,340,11.5,3918.0,0.519,1.09,0.659,False
13,New Brunswick / Nouveau-Brunswick,2020,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2020,SECONDARY,Secondary,secondary,969.204,1161.63,>=$5M,339,11.6,3916.0,0.523,1.092,0.663,False
13,New Brunswick / Nouveau-Brunswick,2021,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2021,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,124.151,143.966,>=$5M,7,15.6,109.0,0.305,0.541,0.337,False
13,New Brunswick / Nouveau-Brunswick,2021,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,11.501,13.337,>=$5M,2,15.5,31.0,0.372,0.952,0.416,False
13,New Brunswick / Nouveau-Brunswick,2021,336411,Aircraft Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2021,336612,Boat Building,secondary,8.118,9.414,>=$5M,8,5.1,41.0,0.561,1.895,0.633,False
13,New Brunswick / Nouveau-Brunswick,2021,541330,Engineering Services,secondary,656.16,760.886,>=$5M,244,11.7,2859.0,0.757,1.238,0.857,False
13,New Brunswick / Nouveau-Brunswick,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,43.953,50.968,>=$5M,57,5.2,299.0,0.676,1.267,0.762,False
13,New Brunswick / Nouveau-Brunswick,2021,541511,Custom Computer Programming Services,secondary,116.334,134.901,>=$5M,25,22.5,562.0,1.007,0.557,1.131,False
13,New Brunswick / Nouveau-Brunswick,2021,ALL,All,all,961.468,1114.923,>=$5M,345,11.3,3904.0,0.59,1.105,0.79,False
13,New Brunswick / Nouveau-Brunswick,2021,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2021,SECONDARY,Secondary,secondary,960.822,1114.174,>=$5M,344,11.3,3902.0,0.596,1.107,0.796,False
13,New Brunswick / Nouveau-Brunswick,2022,325920,Explosives Manufacturing,primary,5.814,6.314,>=$5M,3,6.7,20.0,1.149,2.345,1.403,False
13,New Brunswick / Nouveau-Brunswick,2022,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,124.151,134.825,>=$5M,7,15.6,109.0,0.359,0.553,0.393,False
13,New Brunswick / Nouveau-Brunswick,2022,333310,Commercial and Service Industry Machinery Manufact,secondary,39.802,43.224,>=$5M,16,7.5,120.0,0.449,0.787,0.474,False
13,New Brunswick / Nouveau-Brunswick,2022,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,11.501,12.49,>=$5M,2,15.5,31.0,0.373,0.946,0.421,False
13,New Brunswick / Nouveau-Brunswick,2022,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,1.476,1.603,<$5M,6,1.5,9.0,0.054,1.295,0.121,False
13,New Brunswick / Nouveau-Brunswick,2022,336411,Aircraft Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2022,336612,Boat Building,secondary,8.118,8.816,>=$5M,8,5.1,41.0,0.572,1.935,0.635,False
13,New Brunswick / Nouveau-Brunswick,2022,336999,All Other Transportation Equipment Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2022,541330,Engineering Services,secondary,663.552,720.603,>=$5M,249,11.5,2869.0,0.756,1.181,0.856,False
13,New Brunswick / Nouveau-Brunswick,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,44.835,48.69,>=$5M,58,5.2,299.0,0.691,1.304,0.764,False
13,New Brunswick / Nouveau-Brunswick,2022,541511,Custom Computer Programming Services,secondary,116.334,126.336,>=$5M,25,22.4,560.0,0.978,0.563,1.08,False
13,New Brunswick / Nouveau-Brunswick,2022,ALL,All,all,1016.484,1103.88,>=$5M,376,10.8,4060.0,0.603,1.076,0.773,False
13,New Brunswick / Nouveau-Brunswick,2022,PRIMARY,Primary,primary,5.814,6.314,>=$5M,3,6.7,20.0,0.359,1.95,0.489,False
13,New Brunswick / Nouveau-Brunswick,2022,SECONDARY,Secondary,secondary,1010.67,1097.566,>=$5M,373,10.8,4040.0,0.606,1.073,0.775,False
13,New Brunswick / Nouveau-Brunswick,2023,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2023,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,44.698,46.718,>=$5M,6,10.7,64.0,0.184,0.465,0.224,False
13,New Brunswick / Nouveau-Brunswick,2023,333310,Commercial and Service Industry Machinery Manufact,secondary,33.85,35.38,>=$5M,14,7.7,108.0,0.549,0.686,0.433,False
13,New Brunswick / Nouveau-Brunswick,2023,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,10.413,10.884,>=$5M,2,15.5,31.0,0.355,0.902,0.383,False
13,New Brunswick / Nouveau-Brunswick,2023,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,1.722,1.8,<$5M,6,1.5,9.0,0.085,1.299,0.129,False
13,New Brunswick / Nouveau-Brunswick,2023,336411,Aircraft Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2023,336612,Boat Building,secondary,6.8,7.107,>=$5M,7,5.7,40.0,0.668,1.715,0.641,False
13,New Brunswick / Nouveau-Brunswick,2023,336999,All Other Transportation Equipment Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2023,541330,Engineering Services,secondary,650.567,679.969,>=$5M,249,11.7,2902.0,0.974,1.185,0.88,False
13,New Brunswick / Nouveau-Brunswick,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,41.682,43.566,>=$5M,57,5.1,293.0,0.893,1.291,0.775,False
13,New Brunswick / Nouveau-Brunswick,2023,541511,Custom Computer Programming Services,secondary,235.819,246.477,>=$5M,29,44.1,1280.0,2.181,0.638,2.181,False
13,New Brunswick / Nouveau-Brunswick,2023,ALL,All,all,1026.808,1073.214,>=$5M,373,12.7,4731.0,0.802,1.066,0.895,False
13,New Brunswick / Nouveau-Brunswick,2023,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2023,SECONDARY,Secondary,secondary,1026.386,1072.773,>=$5M,372,12.7,4729.0,0.809,1.068,0.904,False
13,New Brunswick / Nouveau-Brunswick,2024,325920,Explosives Manufacturing,primary,3.501,3.573,<$5M,3,8.7,26.0,0.73,2.378,1.058,False
13,New Brunswick / Nouveau-Brunswick,2024,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,39.946,40.765,>=$5M,5,12.4,62.0,0.173,0.409,0.159,False
13,New Brunswick / Nouveau-Brunswick,2024,333310,Commercial and Service Industry Machinery Manufact,secondary,16.85,17.196,>=$5M,13,7.4,96.0,0.379,0.658,0.347,False
13,New Brunswick / Nouveau-Brunswick,2024,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,15.506,15.824,>=$5M,2,31.5,63.0,0.378,0.771,0.335,False
13,New Brunswick / Nouveau-Brunswick,2024,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,1.27,1.296,<$5M,4,1.8,7.0,0.078,0.902,0.113,False
13,New Brunswick / Nouveau-Brunswick,2024,336411,Aircraft Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2024,336612,Boat Building,secondary,13.884,14.169,>=$5M,6,16.0,96.0,1.144,1.593,1.071,False
13,New Brunswick / Nouveau-Brunswick,2024,336999,All Other Transportation Equipment Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2024,541330,Engineering Services,secondary,650.37,663.709,>=$5M,238,14.0,3339.0,0.817,1.133,0.76,False
13,New Brunswick / Nouveau-Brunswick,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,20.597,21.019,>=$5M,52,4.0,210.0,0.773,1.247,0.725,False
13,New Brunswick / Nouveau-Brunswick,2024,541511,Custom Computer Programming Services,secondary,242.501,247.475,>=$5M,33,49.1,1621.0,1.949,0.641,1.829,False
13,New Brunswick / Nouveau-Brunswick,2024,ALL,All,all,1005.137,1025.752,>=$5M,358,15.4,5522.0,0.719,1.016,0.799,False
13,New Brunswick / Nouveau-Brunswick,2024,PRIMARY,Primary,primary,3.501,3.573,<$5M,3,8.7,26.0,0.197,1.57,0.303,False
13,New Brunswick / Nouveau-Brunswick,2024,SECONDARY,Secondary,secondary,1001.636,1022.179,>=$5M,355,15.5,5496.0,0.725,1.013,0.806,False
13,New Brunswick / Nouveau-Brunswick,2025,325920,Explosives Manufacturing,primary,5.486,5.486,>=$5M,3,8.7,26.0,1.898,2.411,1.748,False
13,New Brunswick / Nouveau-Brunswick,2025,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,39.946,39.946,>=$5M,5,12.4,62.0,0.216,0.415,0.199,False
13,New Brunswick / Nouveau-Brunswick,2025,333310,Commercial and Service Industry Machinery Manufact,secondary,16.85,16.85,>=$5M,13,7.4,96.0,0.375,0.649,0.341,False
13,New Brunswick / Nouveau-Brunswick,2025,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,14.331,14.331,>=$5M,2,30.5,61.0,0.546,0.792,0.507,False
13,New Brunswick / Nouveau-Brunswick,2025,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,1.27,1.27,<$5M,4,1.8,7.0,0.08,0.891,0.114,False
13,New Brunswick / Nouveau-Brunswick,2025,336411,Aircraft Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2025,336612,Boat Building,secondary,15.041,15.041,>=$5M,6,17.3,104.0,1.257,1.584,1.159,False
13,New Brunswick / Nouveau-Brunswick,2025,336999,All Other Transportation Equipment Manufacturing,secondary,,,<$5M,<2,,,,,,True
13,New Brunswick / Nouveau-Brunswick,2025,541330,Engineering Services,secondary,680.823,680.823,>=$5M,244,14.3,3498.0,0.89,1.152,0.82,False
13,New Brunswick / Nouveau-Brunswick,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,22.278,22.278,>=$5M,53,4.3,226.0,0.813,1.253,0.75,False
13,New Brunswick / Nouveau-Brunswick,2025,541511,Custom Computer Programming Services,secondary,272.336,272.336,>=$5M,36,48.5,1747.0,2.152,0.647,1.908,False
13,New Brunswick / Nouveau-Brunswick,2025,ALL,All,all,1069.073,1069.073,>=$5M,368,15.8,5829.0,0.821,1.024,0.876,False
13,New Brunswick / Nouveau-Brunswick,2025,PRIMARY,Primary,primary,5.486,5.486,>=$5M,3,8.7,26.0,0.414,1.584,0.411,False
13,New Brunswick / Nouveau-Brunswick,2025,SECONDARY,Secondary,secondary,1063.587,1063.587,>=$5M,365,15.9,5803.0,0.825,1.021,0.881,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,325920,Explosives Manufacturing,primary,9.69,12.202,>=$5M,3,10.0,30.0,6.69,5.371,6.068,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,5.695,7.171,>=$5M,2,2.5,5.0,0.026,0.21,0.023,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,334511,Search Detection & Navigation Instruments,secondary,,,>=$5M,<2,,,,,,True
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,336611,Ship Building & Repairing,secondary,9.324,11.741,>=$5M,7,6.0,42.0,1.158,3.856,1.044,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,336612,Boat Building,secondary,19.8,24.932,>=$5M,10,10.0,100.0,2.391,3.183,2.159,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,541330,Engineering Services,secondary,561.792,707.41,>=$5M,163,14.9,2432.0,0.944,1.303,0.85,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,36.897,46.461,>=$5M,56,4.5,251.0,1.015,1.846,0.915,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,541511,Custom Computer Programming Services,secondary,7.659,9.644,>=$5M,8,4.6,37.0,0.129,0.282,0.116,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,ALL,All,all,687.957,866.277,>=$5M,250,12.0,2997.0,0.658,1.241,0.749,False
10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2017,PRIMARY,Primary,primary,9.69,12.202,>=$5M,3,10.0,30.0,1.198,4.131,1.227,False
