region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,sales_bucket,n_firms,avg_employees,total_jobs,lq_sales,lq_firms,lq_jobs,suppressed
RURAL_NL,Rural Newfoundland and Labrador,2020,SECONDARY,Secondary,secondary,66.39,>=$5M,53,6.3,332.0,0.196,0.587,0.266,False
RURAL_NT,Rural Northwest Territories,2020,SECONDARY,Secondary,secondary,16.572,>=$5M,14,5.9,83.0,0.289,0.755,0.337,False
RURAL_NS,Rural Nova Scotia,2020,SECONDARY,Secondary,secondary,145.693,>=$5M,104,6.2,645.0,0.248,0.729,0.334,False
RURAL_NU,Rural Nunavut,2020,SECONDARY,Secondary,secondary,8.745,>=$5M,7,6.1,43.0,0.152,0.458,0.173,False
RURAL_ON,Rural Ontario,2020,SECONDARY,Secondary,secondary,948.372,>=$5M,361,7.9,2835.0,0.491,0.598,0.392,False
RURAL_PE,Rural Prince Edward Island,2020,SECONDARY,Secondary,secondary,37.447,>=$5M,13,12.6,164.0,0.339,0.488,0.408,False
RURAL_QC,Rural Quebec,2020,SECONDARY,Secondary,secondary,1195.107,>=$5M,486,8.1,3915.0,0.513,0.728,0.426,False
RURAL_SK,Rural Saskatchewan,2020,SECONDARY,Secondary,secondary,44.226,>=$5M,36,4.6,166.0,0.068,0.193,0.075,False
RURAL_YT,Rural Yukon,2020,SECONDARY,Secondary,secondary,4.431,<$5M,3,7.0,21.0,0.207,0.353,0.219,False
408,Saguenay,2020,SECONDARY,Secondary,secondary,370.518,>=$5M,68,13.1,890.0,1.292,1.08,0.878,False
310,Saint John,2020,SECONDARY,Secondary,secondary,83.988,>=$5M,43,8.9,384.0,0.549,0.941,0.583,False
428,Saint-Georges,2020,SECONDARY,Secondary,secondary,41.046,>=$5M,15,8.7,130.0,0.641,1.039,0.549,False
452,Saint-Hyacinthe,2020,SECONDARY,Secondary,secondary,47.492,>=$5M,23,8.5,195.0,0.338,0.817,0.377,False
467,Sainte-Agathe-des-Monts,2020,SECONDARY,Secondary,secondary,17.829,>=$5M,13,7.0,91.0,0.506,0.978,0.491,False
423,Sainte-Marie,2020,SECONDARY,Secondary,secondary,16.431,>=$5M,11,5.2,57.0,0.567,1.629,0.531,False
465,Salaberry-de-Valleyfield,2020,SECONDARY,Secondary,secondary,26.756,>=$5M,14,6.7,94.0,0.439,0.825,0.415,False
920,Salmon Arm,2020,SECONDARY,Secondary,secondary,9.807,>=$5M,10,5.3,53.0,0.304,0.907,0.408,False
562,Sarnia,2020,SECONDARY,Secondary,secondary,168.981,>=$5M,39,13.5,528.0,1.149,1.03,1.026,False
725,Saskatoon,2020,SECONDARY,Secondary,secondary,312.191,>=$5M,103,12.9,1333.0,0.693,0.903,0.758,False
590,Sault Ste. Marie,2020,SECONDARY,Secondary,secondary,75.764,>=$5M,36,9.5,341.0,0.7,1.092,0.768,False
412,Sept-Îles,2020,SECONDARY,Secondary,secondary,53.776,>=$5M,15,12.7,190.0,1.492,1.479,1.393,False
444,Shawinigan,2020,SECONDARY,Secondary,secondary,210.496,>=$5M,31,20.3,630.0,2.26,1.403,1.804,False
433,Sherbrooke,2020,SECONDARY,Secondary,secondary,257.812,>=$5M,89,8.8,784.0,0.764,0.945,0.569,False
454,Sorel-Tracy,2020,SECONDARY,Secondary,secondary,607.728,>=$5M,17,52.0,884.0,10.217,0.931,3.807,False
934,Squamish,2020,SECONDARY,Secondary,secondary,13.578,>=$5M,16,4.4,70.0,0.352,1.145,0.383,False
539,St. Catharines - Niagara,2020,SECONDARY,Secondary,secondary,264.709,>=$5M,119,8.2,970.0,0.47,0.705,0.416,False
001,St. John's,2020,SECONDARY,Secondary,secondary,336.991,>=$5M,130,11.4,1481.0,0.946,1.629,0.999,False
605,Steinbach,2020,SECONDARY,Secondary,secondary,5.949,>=$5M,7,4.4,31.0,0.157,1.064,0.251,False
553,Stratford,2020,SECONDARY,Secondary,secondary,200.921,>=$5M,13,19.3,251.0,2.317,0.769,0.954,False
826,Strathmore,2020,SECONDARY,Secondary,secondary,50.447,>=$5M,6,8.8,53.0,3.121,0.997,0.813,False
110,Summerside,2020,SECONDARY,Secondary,secondary,7.081,>=$5M,3,3.7,11.0,0.197,0.314,0.075,False
720,Swift Current,2020,SECONDARY,Secondary,secondary,12.495,>=$5M,5,11.4,57.0,0.33,0.435,0.371,False
831,Sylvan Lake,2020,SECONDARY,Secondary,secondary,8.547,>=$5M,4,9.2,37.0,0.337,0.609,0.436,False
965,Terrace,2020,SECONDARY,Secondary,secondary,106.56,>=$5M,8,58.0,464.0,3.393,0.767,3.376,False
430,Thetford Mines,2020,SECONDARY,Secondary,secondary,56.234,>=$5M,17,6.7,114.0,0.972,1.13,0.507,False
640,Thompson,2020,SECONDARY,Secondary,secondary,4.62,<$5M,2,10.0,20.0,0.138,0.403,0.135,False
595,Thunder Bay,2020,SECONDARY,Secondary,secondary,180.121,>=$5M,56,14.2,797.0,1.088,1.051,1.009,False
546,Tillsonburg,2020,SECONDARY,Secondary,secondary,5.922,>=$5M,3,10.0,30.0,0.198,0.447,0.267,False
586,Timmins,2020,SECONDARY,Secondary,secondary,38.787,>=$5M,16,10.8,173.0,0.552,0.914,0.621,False
535,Toronto,2020,SECONDARY,Secondary,secondary,7166.446,>=$5M,2073,12.4,25624.0,0.664,0.92,0.719,False
910,Trail,2020,SECONDARY,Secondary,secondary,29.7,>=$5M,10,13.2,132.0,1.516,1.348,1.457,False
442,Trois-Rivières,2020,SECONDARY,Secondary,secondary,460.919,>=$5M,77,17.4,1340.0,1.54,1.15,1.241,False
215,Truro,2020,SECONDARY,Secondary,secondary,25.641,>=$5M,21,7.2,151.0,0.263,0.766,0.437,False
480,Val-d'Or,2020,SECONDARY,Secondary,secondary,27.993,>=$5M,22,6.7,147.0,0.499,1.553,0.647,False
933,Vancouver,2020,SECONDARY,Secondary,secondary,3741.003,>=$5M,1445,11.2,16125.0,0.901,1.306,1.036,False
918,Vernon,2020,SECONDARY,Secondary,secondary,54.264,>=$5M,35,7.1,247.0,0.724,1.103,0.721,False
935,Victoria,2020,SECONDARY,Secondary,secondary,588.728,>=$5M,272,9.5,2576.0,1.042,1.532,0.895,False
440,Victoriaville,2020,SECONDARY,Secondary,secondary,40.041,>=$5M,13,12.2,159.0,0.43,0.514,0.429,False
565,Wasaga Beach,2020,SECONDARY,Secondary,secondary,1.722,<$5M,2,5.0,10.0,0.182,0.343,0.22,False
865,Wetaskiwin,2020,SECONDARY,Secondary,secondary,4.554,<$5M,3,7.3,22.0,0.16,0.419,0.154,False
755,Weyburn,2020,SECONDARY,Secondary,secondary,2.31,<$5M,3,3.3,10.0,0.091,0.501,0.115,False
990,Whitehorse,2020,SECONDARY,Secondary,secondary,42.108,>=$5M,34,5.9,200.0,0.78,1.873,0.93,False
950,Williams Lake,2020,SECONDARY,Secondary,secondary,6.731,>=$5M,9,3.7,33.0,0.176,0.745,0.218,False
559,Windsor,2020,SECONDARY,Secondary,secondary,315.215,>=$5M,121,7.6,916.0,0.418,0.771,0.381,False
603,Winkler,2020,SECONDARY,Secondary,secondary,15.432,>=$5M,14,6.6,92.0,0.158,1.503,0.501,False
602,Winnipeg,2020,SECONDARY,Secondary,secondary,668.045,>=$5M,240,10.7,2561.0,0.543,0.84,0.508,False
860,Wood Buffalo,2020,SECONDARY,Secondary,secondary,78.472,>=$5M,35,10.3,360.0,0.54,1.255,0.822,False
544,Woodstock,2020,SECONDARY,Secondary,secondary,50.265,>=$5M,10,7.5,75.0,0.759,0.597,0.332,False
995,Yellowknife,2020,SECONDARY,Secondary,secondary,31.11,>=$5M,21,7.3,154.0,0.288,1.965,0.825,False
710,Yorkton,2020,SECONDARY,Secondary,secondary,4.767,<$5M,5,5.0,25.0,0.136,0.486,0.177,False
932,Abbotsford - Mission,2021,SECONDARY,Secondary,secondary,106.232,>=$5M,55,7.8,431.0,0.664,0.898,0.724,False
410,Alma,2021,SECONDARY,Secondary,secondary,26.007,>=$5M,14,8.6,121.0,0.737,1.06,0.801,False
481,Amos,2021,SECONDARY,Secondary,secondary,8.967,>=$5M,4,15.2,61.0,0.305,0.529,0.653,False
406,Baie-Comeau,2021,SECONDARY,Secondary,secondary,51.484,>=$5M,14,14.9,208.0,0.518,1.442,1.015,False
568,Barrie,2021,SECONDARY,Secondary,secondary,122.392,>=$5M,74,7.6,562.0,0.522,0.946,0.744,False
328,Bathurst,2021,SECONDARY,Secondary,secondary,47.034,>=$5M,11,19.1,210.0,1.142,0.945,1.541,False
522,Belleville - Quinte West,2021,SECONDARY,Secondary,secondary,84.773,>=$5M,36,9.9,355.0,0.629,0.763,0.762,False
610,Brandon,2021,SECONDARY,Secondary,secondary,14.148,>=$5M,12,6.0,72.0,0.192,0.586,0.264,False
543,Brantford,2021,SECONDARY,Secondary,secondary,59.809,>=$5M,25,5.9,148.0,0.325,0.481,0.246,False
512,Brockville,2021,SECONDARY,Secondary,secondary,9.624,>=$5M,9,5.3,48.0,0.213,0.56,0.273,False
806,Brooks,2021,SECONDARY,Secondary,secondary,68.34,>=$5M,3,20.0,60.0,1.534,0.399,0.584,False
825,Calgary,2021,SECONDARY,Secondary,secondary,4080.017,>=$5M,1103,15.4,17025.0,1.813,1.94,2.509,False
944,Campbell River,2021,SECONDARY,Secondary,secondary,34.173,>=$5M,25,6.5,163.0,0.765,1.281,0.862,False
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2021,SECONDARY,Secondary,secondary,6.318,>=$5M,4,8.5,34.0,0.475,0.784,0.592,False
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2021,SECONDARY,Secondary,secondary,6.318,>=$5M,4,8.5,34.0,14.246,11.828,5.635,False
833,Camrose,2021,SECONDARY,Secondary,secondary,,<$5M,<2,,,,,,True
828,Canmore,2021,SECONDARY,Secondary,secondary,12.537,>=$5M,8,7.4,59.0,0.679,0.773,0.64,False
225,Cape Breton,2021,SECONDARY,Secondary,secondary,62.934,>=$5M,26,11.2,290.0,0.632,0.885,0.674,False
531,Centre Wellington,2021,SECONDARY,Secondary,secondary,27.783,>=$5M,7,17.4,122.0,1.352,0.669,1.426,False
105,Charlottetown,2021,SECONDARY,Secondary,secondary,55.058,>=$5M,45,4.6,206.0,0.504,1.053,0.338,False
556,Chatham-Kent,2021,SECONDARY,Secondary,secondary,27.97,>=$5M,19,4.3,82.0,0.195,0.467,0.168,False
930,Chilliwack,2021,SECONDARY,Secondary,secondary,24.657,>=$5M,20,5.5,110.0,0.302,0.563,0.33,False
527,Cobourg,2021,SECONDARY,Secondary,secondary,56.127,>=$5M,11,7.0,77.0,1.297,1.047,0.435,False
567,Collingwood,2021,SECONDARY,Secondary,secondary,49.32,>=$5M,12,18.3,220.0,1.136,0.919,1.584,False
015,Corner Brook,2021,SECONDARY,Secondary,secondary,12.312,>=$5M,10,6.0,60.0,0.492,0.92,0.528,False
501,Cornwall,2021,SECONDARY,Secondary,secondary,21.363,>=$5M,14,6.8,95.0,0.258,0.544,0.327,False
943,Courtenay,2021,SECONDARY,Secondary,secondary,28.611,>=$5M,39,3.6,140.0,0.54,1.339,0.589,False
437,Cowansville,2021,SECONDARY,Secondary,secondary,10.143,>=$5M,6,11.5,69.0,0.432,0.881,0.883,False
905,Cranbrook,2021,SECONDARY,Secondary,secondary,13.269,>=$5M,14,4.5,63.0,0.444,1.019,0.487,False
975,Dawson Creek,2021,SECONDARY,Secondary,secondary,14.733,>=$5M,11,6.5,71.0,0.496,0.929,0.616,False
411,Dolbeau-Mistassini,2021,SECONDARY,Secondary,secondary,2.583,<$5M,4,4.2,17.0,0.118,0.566,0.192,False
447,Drummondville,2021,SECONDARY,Secondary,secondary,133.272,>=$5M,32,13.2,423.0,0.824,0.726,0.838,False
937,Duncan,2021,SECONDARY,Secondary,secondary,24.349,>=$5M,24,4.9,118.0,0.447,0.941,0.54,False
835,Edmonton,2021,SECONDARY,Secondary,secondary,2559.491,>=$5M,615,15.6,9609.0,1.446,1.201,1.595,False
335,Edmundston,2021,SECONDARY,Secondary,secondary,63.96,>=$5M,12,8.7,104.0,1.98,1.29,0.867,False
582,Elliot Lake,2021,SECONDARY,Secondary,secondary,3.192,<$5M,4,4.0,16.0,0.511,1.035,0.431,False
750,Estevan,2021,SECONDARY,Secondary,secondary,6.237,>=$5M,5,5.4,27.0,0.211,0.791,0.37,False
977,Fort St. John,2021,SECONDARY,Secondary,secondary,46.77,>=$5M,20,10.4,208.0,0.674,1.259,1.163,False
320,Fredericton,2021,SECONDARY,Secondary,secondary,150.11,>=$5M,69,9.6,659.0,0.559,1.808,0.983,False
011,Gander,2021,SECONDARY,Secondary,secondary,14.994,>=$5M,5,13.2,66.0,0.749,1.037,0.928,False
450,Granby,2021,SECONDARY,Secondary,secondary,113.467,>=$5M,39,7.9,309.0,0.814,0.979,0.766,False
010,Grand Falls-Windsor,2021,SECONDARY,Secondary,secondary,3.801,<$5M,3,6.3,19.0,0.154,0.482,0.277,False
850,Grande Prairie,2021,SECONDARY,Secondary,secondary,350.299,>=$5M,56,18.6,1041.0,2.338,1.405,2.229,False
580,Greater Sudbury / Grand Sudbury,2021,SECONDARY,Secondary,secondary,191.436,>=$5M,71,9.0,640.0,1.037,1.097,0.972,False
550,Guelph,2021,SECONDARY,Secondary,secondary,314.325,>=$5M,65,13.7,889.0,1.591,1.177,1.297,False
205,Halifax,2021,SECONDARY,Secondary,secondary,419.025,>=$5M,231,8.0,1855.0,0.704,1.173,0.729,False
537,Hamilton,2021,SECONDARY,Secondary,secondary,3430.218,>=$5M,276,17.9,4930.0,4.137,1.051,1.671,False
502,Hawkesbury (Ontario part / partie de l'Ontario),2021,SECONDARY,Secondary,secondary,5.901,>=$5M,7,4.4,31.0,0.214,1.079,0.432,False
502,Hawkesbury (Ontario part / partie de l'Ontario),2021,SECONDARY,Secondary,secondary,5.901,>=$5M,7,4.4,31.0,3.518,6.157,4.087,False
502,Hawkesbury (partie du Québec / Quebec part),2021,SECONDARY,Secondary,secondary,7.665,>=$5M,2,17.5,35.0,0.278,0.308,0.488,False
502,Hawkesbury (partie du Québec / Quebec part),2021,SECONDARY,Secondary,secondary,7.665,>=$5M,2,17.5,35.0,4.57,1.759,4.614,False
821,High River,2021,SECONDARY,Secondary,secondary,3.954,<$5M,4,5.5,22.0,0.208,0.654,0.42,False
533,Ingersoll,2021,SECONDARY,Secondary,secondary,,>=$5M,<2,,,,,,True
456,Joliette,2021,SECONDARY,Secondary,secondary,62.065,>=$5M,28,6.9,194.0,1.108,1.135,0.874,False
925,Kamloops,2021,SECONDARY,Secondary,secondary,91.907,>=$5M,51,7.2,369.0,0.814,1.054,0.749,False
530,Kawartha Lakes,2021,SECONDARY,Secondary,secondary,7.497,>=$5M,8,5.4,43.0,0.12,0.276,0.179,False
915,Kelowna,2021,SECONDARY,Secondary,secondary,220.089,>=$5M,162,6.2,1010.0,0.854,1.442,1.074,False
598,Kenora,2021,SECONDARY,Secondary,secondary,15.779,>=$5M,16,4.4,71.0,0.719,1.779,0.726,False
210,Kentville,2021,SECONDARY,Secondary,secondary,2.604,<$5M,6,2.7,16.0,0.105,0.608,0.183,False
521,Kingston,2021,SECONDARY,Secondary,secondary,121.399,>=$5M,82,6.8,560.0,0.705,1.215,0.783,False
541,Kitchener - Cambridge - Waterloo,2021,SECONDARY,Secondary,secondary,1068.516,>=$5M,175,19.4,3398.0,1.251,0.901,1.382,False
468,Lachute,2021,SECONDARY,Secondary,secondary,15.539,>=$5M,12,5.4,65.0,1.027,1.817,0.977,False
832,Lacombe,2021,SECONDARY,Secondary,secondary,3.087,<$5M,4,4.2,17.0,0.187,0.612,0.241,False
936,Ladysmith,2021,SECONDARY,Secondary,secondary,3.105,<$5M,2,7.5,15.0,0.367,0.562,0.449,False
810,Lethbridge,2021,SECONDARY,Secondary,secondary,83.013,>=$5M,47,8.7,411.0,0.507,0.88,0.683,False
840,Lloydminster (Alberta part / partie de l'Alberta),2021,SECONDARY,Secondary,secondary,169.15,>=$5M,25,14.8,371.0,3.415,1.919,2.593,False
840,Lloydminster (Alberta part / partie de l'Alberta),2021,SECONDARY,Secondary,secondary,169.15,>=$5M,25,14.8,371.0,5.585,3.962,4.171,False
840,Lloydminster (Saskatchewan part / partie de la Saskatchewan),2021,SECONDARY,Secondary,secondary,,<$5M,<2,,,,,,True
840,Lloydminster (Saskatchewan part / partie de la Saskatchewan),2021,SECONDARY,Secondary,secondary,,<$5M,<2,,,,,,True
555,London,2021,SECONDARY,Secondary,secondary,325.997,>=$5M,137,11.3,1542.0,0.5,0.744,0.573,False
403,Matane,2021,SECONDARY,Secondary,secondary,22.167,>=$5M,7,6.4,45.0,0.976,1.104,0.548,False
805,Medicine Hat,2021,SECONDARY,Secondary,secondary,118.609,>=$5M,35,8.5,296.0,1.009,0.924,0.723,False
571,Midland,2021,SECONDARY,Secondary,secondary,8.895,>=$5M,10,4.8,48.0,0.288,0.91,0.336,False
329,Miramichi,2021,SECONDARY,Secondary,secondary,18.072,>=$5M,7,10.3,72.0,0.46,0.635,0.607,False
305,Moncton,2021,SECONDARY,Secondary,secondary,102.696,>=$5M,65,7.1,460.0,0.487,1.005,0.658,False
462,Montréal,2021,SECONDARY,Secondary,secondary,5195.572,>=$5M,1368,13.2,18031.0,0.949,0.876,0.994,False
715,Moose Jaw,2021,SECONDARY,Secondary,secondary,1.197,<$5M,3,2.3,7.0,0.037,0.203,0.045,False
938,Nanaimo,2021,SECONDARY,Secondary,secondary,152.667,>=$5M,81,8.8,714.0,1.14,1.434,1.451,False
907,Nelson,2021,SECONDARY,Secondary,secondary,18.189,>=$5M,20,4.0,80.0,0.909,1.544,0.786,False
220,New Glasgow,2021,SECONDARY,Secondary,secondary,10.899,>=$5M,12,4.8,57.0,0.27,1.028,0.429,False
547,Norfolk,2021,SECONDARY,Secondary,secondary,59.787,>=$5M,14,6.2,87.0,1.052,0.633,0.438,False
735,North Battleford,2021,SECONDARY,Secondary,secondary,5.48,>=$5M,2,4.0,8.0,0.206,0.282,0.086,False
575,North Bay,2021,SECONDARY,Secondary,secondary,41.397,>=$5M,29,7.0,203.0,0.553,0.893,0.69,False
820,Okotoks,2021,SECONDARY,Secondary,secondary,7.755,>=$5M,9,4.0,36.0,0.333,0.85,0.385,False
569,Orillia,2021,SECONDARY,Secondary,secondary,30.46,>=$5M,13,10.0,130.0,0.717,0.7,0.689,False
532,Oshawa,2021,SECONDARY,Secondary,secondary,202.317,>=$5M,57,16.1,920.0,0.808,0.586,0.915,False
505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),2021,SECONDARY,Secondary,secondary,1304.16,>=$5M,411,12.9,5295.0,1.255,1.134,1.155,False
505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),2021,SECONDARY,Secondary,secondary,1304.16,>=$5M,411,12.9,5295.0,4.382,3.858,3.908,False
505,Ottawa - Gatineau (partie du Québec / Quebec part),2021,SECONDARY,Secondary,secondary,135.014,>=$5M,88,6.4,564.0,0.13,0.243,0.123,False
505,Ottawa - Gatineau (partie du Québec / Quebec part),2021,SECONDARY,Secondary,secondary,135.014,>=$5M,88,6.4,564.0,0.454,0.826,0.416,False
566,Owen Sound,2021,SECONDARY,Secondary,secondary,36.423,>=$5M,9,15.2,137.0,0.734,0.565,0.785,False
939,Parksville,2021,SECONDARY,Secondary,secondary,13.869,>=$5M,10,6.7,67.0,0.664,0.729,0.692,False
515,Pembroke,2021,SECONDARY,Secondary,secondary,20.499,>=$5M,7,10.4,73.0,0.512,0.617,0.526,False
913,Penticton,2021,SECONDARY,Secondary,secondary,21.264,>=$5M,13,7.4,96.0,0.464,0.594,0.485,False
516,Petawawa,2021,SECONDARY,Secondary,secondary,,<$5M,<2,,,,,,True
529,Peterborough,2021,SECONDARY,Secondary,secondary,64.383,>=$5M,46,6.5,297.0,0.392,0.679,0.472,False
940,Port Alberni,2021,SECONDARY,Secondary,secondary,2.982,<$5M,3,4.7,14.0,0.163,0.293,0.159,False
528,Port Hope,2021,SECONDARY,Secondary,secondary,2.667,<$5M,4,3.2,13.0,0.136,0.598,0.18,False
607,Portage la Prairie,2021,SECONDARY,Secondary,secondary,10.916,>=$5M,5,9.6,48.0,0.64,0.871,0.625,False
945,Powell River,2021,SECONDARY,Secondary,secondary,7.278,>=$5M,6,5.8,35.0,0.376,0.626,0.425,False
745,Prince Albert,2021,SECONDARY,Secondary,secondary,30.371,>=$5M,13,10.2,133.0,0.776,0.686,0.657,False
970,Prince George,2021,SECONDARY,Secondary,secondary,107.982,>=$5M,56,8.7,489.0,0.736,1.412,1.051,False
955,Prince Rupert,2021,SECONDARY,Secondary,secondary,7.554,>=$5M,10,3.3,33.0,0.521,1.348,0.445,False
952,Quesnel,2021,SECONDARY,Secondary,secondary,2.31,<$5M,3,4.7,14.0,0.105,0.324,0.156,False
421,Québec,2021,SECONDARY,Secondary,secondary,1695.825,>=$5M,303,18.0,5446.0,1.754,1.102,1.534,False
830,Red Deer,2021,SECONDARY,Secondary,secondary,143.92,>=$5M,56,8.2,458.0,0.98,1.129,0.881,False
705,Regina,2021,SECONDARY,Secondary,secondary,256.181,>=$5M,74,11.5,854.0,0.941,0.813,0.678,False
404,Rimouski,2021,SECONDARY,Secondary,secondary,52.415,>=$5M,17,8.3,141.0,0.91,0.778,0.563,False
405,Rivière-du-Loup,2021,SECONDARY,Secondary,secondary,73.695,>=$5M,8,11.1,89.0,1.305,0.571,0.556,False
485,Rouyn-Noranda,2021,SECONDARY,Secondary,secondary,93.761,>=$5M,18,21.2,381.0,1.79,1.094,1.907,False
RURAL_AB,Rural Alberta,2021,SECONDARY,Secondary,secondary,408.18,>=$5M,159,8.0,1268.0,0.366,0.456,0.376,False
RURAL_BC,Rural British Columbia,2021,SECONDARY,Secondary,secondary,235.359,>=$5M,213,5.1,1078.0,0.42,0.858,0.491,False
RURAL_MB,Rural Manitoba,2021,SECONDARY,Secondary,secondary,67.681,>=$5M,44,5.0,221.0,0.174,0.31,0.145,False
RURAL_NB,Rural New Brunswick,2021,SECONDARY,Secondary,secondary,53.167,>=$5M,53,4.1,217.0,0.163,0.595,0.211,False
RURAL_NL,Rural Newfoundland and Labrador,2021,SECONDARY,Secondary,secondary,62.232,>=$5M,52,6.3,329.0,0.243,0.584,0.345,False
RURAL_NT,Rural Northwest Territories,2021,SECONDARY,Secondary,secondary,14.409,>=$5M,12,6.4,77.0,0.322,0.657,0.419,False
RURAL_NS,Rural Nova Scotia,2021,SECONDARY,Secondary,secondary,148.414,>=$5M,104,6.3,660.0,0.329,0.74,0.451,False
RURAL_NU,Rural Nunavut,2021,SECONDARY,Secondary,secondary,8.01,>=$5M,7,6.1,43.0,0.173,0.463,0.227,False
RURAL_ON,Rural Ontario,2021,SECONDARY,Secondary,secondary,949.833,>=$5M,361,7.9,2851.0,0.624,0.606,0.519,False
RURAL_PE,Rural Prince Edward Island,2021,SECONDARY,Secondary,secondary,15.247,>=$5M,12,5.3,64.0,0.173,0.457,0.209,False
RURAL_QC,Rural Quebec,2021,SECONDARY,Secondary,secondary,1176.798,>=$5M,484,8.1,3907.0,0.646,0.74,0.563,False
RURAL_SK,Rural Saskatchewan,2021,SECONDARY,Secondary,secondary,44.226,>=$5M,36,4.6,166.0,0.091,0.199,0.101,False
RURAL_YT,Rural Yukon,2021,SECONDARY,Secondary,secondary,4.431,<$5M,3,7.0,21.0,0.279,0.357,0.286,False
408,Saguenay,2021,SECONDARY,Secondary,secondary,403.32,>=$5M,67,15.4,1032.0,1.749,1.077,1.326,False
310,Saint John,2021,SECONDARY,Secondary,secondary,82.833,>=$5M,42,9.0,379.0,0.625,0.932,0.75,False
428,Saint-Georges,2021,SECONDARY,Secondary,secondary,41.046,>=$5M,15,8.7,130.0,0.806,1.058,0.756,False
452,Saint-Hyacinthe,2021,SECONDARY,Secondary,secondary,47.492,>=$5M,23,8.9,205.0,0.425,0.826,0.525,False
467,Sainte-Agathe-des-Monts,2021,SECONDARY,Secondary,secondary,17.136,>=$5M,12,7.3,88.0,0.6,0.913,0.62,False
423,Sainte-Marie,2021,SECONDARY,Secondary,secondary,16.431,>=$5M,11,5.2,57.0,0.714,1.646,0.695,False
465,Salaberry-de-Valleyfield,2021,SECONDARY,Secondary,secondary,18.671,>=$5M,13,4.5,59.0,0.42,0.811,0.365,False
920,Salmon Arm,2021,SECONDARY,Secondary,secondary,9.807,>=$5M,10,5.3,53.0,0.407,0.916,0.503,False
562,Sarnia,2021,SECONDARY,Secondary,secondary,166.902,>=$5M,39,13.3,519.0,1.426,1.033,1.347,False
725,Saskatoon,2021,SECONDARY,Secondary,secondary,274.769,>=$5M,99,11.9,1182.0,0.833,0.882,0.899,False
590,Sault Ste. Marie,2021,SECONDARY,Secondary,secondary,60.962,>=$5M,36,7.6,274.0,0.708,1.107,0.779,False
412,Sept-Îles,2021,SECONDARY,Secondary,secondary,53.776,>=$5M,15,12.7,190.0,1.865,1.486,1.784,False
444,Shawinigan,2021,SECONDARY,Secondary,secondary,208.144,>=$5M,29,21.2,614.0,2.884,1.384,2.393,False
433,Sherbrooke,2021,SECONDARY,Secondary,secondary,245.382,>=$5M,85,9.0,766.0,0.982,0.959,0.768,False
454,Sorel-Tracy,2021,SECONDARY,Secondary,secondary,607.728,>=$5M,17,52.0,884.0,12.478,0.942,4.917,False
934,Squamish,2021,SECONDARY,Secondary,secondary,13.578,>=$5M,16,4.4,70.0,0.422,1.152,0.523,False
539,St. Catharines - Niagara,2021,SECONDARY,Secondary,secondary,262.845,>=$5M,118,8.1,957.0,0.585,0.703,0.539,False
001,St. John's,2021,SECONDARY,Secondary,secondary,282.244,>=$5M,126,9.8,1241.0,1.044,1.598,1.105,False
605,Steinbach,2021,SECONDARY,Secondary,secondary,5.949,>=$5M,7,4.4,31.0,0.204,1.096,0.339,False
553,Stratford,2021,SECONDARY,Secondary,secondary,200.921,>=$5M,13,19.3,251.0,3.086,0.78,1.281,False
826,Strathmore,2021,SECONDARY,Secondary,secondary,50.447,>=$5M,6,8.8,53.0,3.871,0.99,1.056,False
110,Summerside,2021,SECONDARY,Secondary,secondary,7.081,>=$5M,3,3.7,11.0,0.256,0.32,0.1,False
720,Swift Current,2021,SECONDARY,Secondary,secondary,12.495,>=$5M,5,11.4,57.0,0.412,0.438,0.486,False
831,Sylvan Lake,2021,SECONDARY,Secondary,secondary,8.547,>=$5M,4,9.2,37.0,0.423,0.611,0.581,False
965,Terrace,2021,SECONDARY,Secondary,secondary,106.56,>=$5M,8,58.0,464.0,4.549,0.77,4.399,False
430,Thetford Mines,2021,SECONDARY,Secondary,secondary,56.528,>=$5M,17,6.7,114.0,1.28,1.169,0.68,False
640,Thompson,2021,SECONDARY,Secondary,secondary,4.62,<$5M,2,10.0,20.0,0.187,0.411,0.184,False
595,Thunder Bay,2021,SECONDARY,Secondary,secondary,179.707,>=$5M,55,14.5,795.0,1.363,1.043,1.323,False
546,Tillsonburg,2021,SECONDARY,Secondary,secondary,5.922,>=$5M,3,10.0,30.0,0.252,0.451,0.353,False
586,Timmins,2021,SECONDARY,Secondary,secondary,38.787,>=$5M,16,10.8,173.0,0.726,0.929,0.856,False
535,Toronto,2021,SECONDARY,Secondary,secondary,6524.869,>=$5M,2061,11.4,23467.0,0.778,0.925,0.875,False
910,Trail,2021,SECONDARY,Secondary,secondary,12.375,>=$5M,9,6.3,57.0,0.82,1.223,0.842,False
442,Trois-Rivières,2021,SECONDARY,Secondary,secondary,451.531,>=$5M,75,17.7,1327.0,1.881,1.148,1.632,False
215,Truro,2021,SECONDARY,Secondary,secondary,25.641,>=$5M,21,7.2,151.0,0.335,0.771,0.576,False
480,Val-d'Or,2021,SECONDARY,Secondary,secondary,27.111,>=$5M,21,6.7,141.0,0.587,1.497,0.808,False
