region_uid,region_name,year,tier,object_sector,total_value,total_value_real,n_contracts,n_vendors
410,Alma,2025,General Government Support,ALL,94301.56,94301.56,6,2
410,Alma,2025,Industrial and Technical Support,ALL,514601.45,514601.45,13,5
410,Alma,2026,Core Defence Industrial Complex,ALL,76261.32,74625.2010965435,1,1
410,Alma,2026,General Government Support,ALL,174395.46,170653.96026221692,8,1
410,Alma,2026,Industrial and Technical Support,ALL,10709.74,10479.972038140642,1,1
411,Dolbeau-Mistassini,2020,Industrial and Technical Support,ALL,805165.8,965023.5354744527,1,1
411,Dolbeau-Mistassini,2024,General Government Support,ALL,312076,318476.5643256681,1,1
412,Sept-Îles,2019,General Government Support,ALL,18924.89,22849.021602941175,1,1
412,Sept-Îles,2019,Industrial and Technical Support,ALL,817964.48,987571.8207058824,19,2
412,Sept-Îles,2020,General Government Support,ALL,191300.52,229281.3531678832,1,1
412,Sept-Îles,2020,Industrial and Technical Support,ALL,622143.65,745664.1410948905,18,1
412,Sept-Îles,2021,General Government Support,ALL,4327448.8,5018129.187570621,4,2
412,Sept-Îles,2021,Industrial and Technical Support,ALL,12219275.06,14169526.587937852,274,4
412,Sept-Îles,2022,General Government Support,ALL,603802.4299999999,655716.6600925926,3,2
412,Sept-Îles,2022,Industrial and Technical Support,ALL,4724462.21,5130665.9714418,60,1
412,Sept-Îles,2023,General Government Support,ALL,31522.84,32947.4877657543,2,2
412,Sept-Îles,2023,Industrial and Technical Support,ALL,4423886.05,4623819.792552515,75,3
412,Sept-Îles,2024,Core Defence Industrial Complex,ALL,708500,723031.0752019888,1,1
412,Sept-Îles,2024,General Government Support,ALL,101362.37,103441.27504039776,2,2
412,Sept-Îles,2024,Industrial and Technical Support,ALL,8340380.28,8511438.421230577,162,12
412,Sept-Îles,2025,General Government Support,ALL,77492.39,77492.39,1,1
412,Sept-Îles,2025,Industrial and Technical Support,ALL,2798995.3,2798995.3,95,9
412,Sept-Îles,2026,General Government Support,ALL,76104.12,74471.37368295589,2,2
412,Sept-Îles,2026,Industrial and Technical Support,ALL,304497.92,297965.1875089392,15,1
421,Québec,2016,Core Defence Industrial Complex,ALL,11514.44,14724.852398753894,1,1
421,Québec,2016,General Government Support,ALL,503344.81,643685.4969003114,17,14
421,Québec,2016,Industrial and Technical Support,ALL,1246077.1199999999,1593503.6067289717,5,5
421,Québec,2017,Core Defence Industrial Complex,ALL,1131382.02,1424639.015981595,5,5
421,Québec,2017,General Government Support,ALL,16895211.5,21274491.78144172,153,78
421,Québec,2017,Industrial and Technical Support,ALL,17775302.98,22382705.13279141,99,29
421,Québec,2018,Core Defence Industrial Complex,ALL,303272.41,373293.32625187404,5,3
421,Québec,2018,General Government Support,ALL,15774502.81,19416591.91455772,195,106
421,Québec,2018,Industrial and Technical Support,ALL,29856391.67,36749771.45587706,129,48
421,Québec,2019,Core Defence Industrial Complex,ALL,1825345104.24,2203835780.2662354,7,7
421,Québec,2019,General Government Support,ALL,4391675.1,5302301.84867647,127,78
421,Québec,2019,Industrial and Technical Support,ALL,10303981.36,12440542.200823529,105,40
421,Québec,2020,Core Defence Industrial Complex,ALL,1013628.87,1214874.8938248174,3,3
421,Québec,2020,General Government Support,ALL,176156401.32,211130518.95433575,182,78
421,Québec,2020,Industrial and Technical Support,ALL,21369042.58,25611655.41340146,85,41
421,Québec,2021,Core Defence Industrial Complex,ALL,77803.58,90221.38302259886,1,1
421,Québec,2021,General Government Support,ALL,46511340.91,53934761.139985874,165,91
421,Québec,2021,Industrial and Technical Support,ALL,12838150.43,14887177.264166666,97,54
421,Québec,2022,Core Defence Industrial Complex,ALL,5621566.84,6104902.613280424,4,4
421,Québec,2022,General Government Support,ALL,35684462.5,38752571.048280425,249,115
421,Québec,2022,Industrial and Technical Support,ALL,22007996.23,23900218.12808201,121,57
421,Québec,2023,Core Defence Industrial Complex,ALL,18350828.96,19180178.96392107,14,12
421,Québec,2023,General Government Support,ALL,211752012.18,221321963.08056018,272,144
421,Québec,2023,Industrial and Technical Support,ALL,28680599.31,29976794.441133037,153,78
421,Québec,2024,Core Defence Industrial Complex,ALL,92587992.82,94486938.60188936,21,18
421,Québec,2024,General Government Support,ALL,25842249.12,26372264.173424486,282,144
421,Québec,2024,Industrial and Technical Support,ALL,39309663.73,40115890.51874456,141,72
421,Québec,2025,Core Defence Industrial Complex,ALL,27419117.51,27419117.51,62,27
421,Québec,2025,General Government Support,ALL,61369724.21,61369724.21,404,217
421,Québec,2025,Industrial and Technical Support,ALL,23955878.35,23955878.35,181,92
421,Québec,2026,Core Defence Industrial Complex,ALL,1543173.55,1510066.1317640047,43,22
421,Québec,2026,General Government Support,ALL,6163827.06,6031587.623671036,149,73
421,Québec,2026,Industrial and Technical Support,ALL,38589819.28,37761908.97363528,58,38
423,Sainte-Marie,2017,General Government Support,ALL,24506.93,30859.18639570552,1,1
423,Sainte-Marie,2018,General Government Support,ALL,22305.15,27455.064692653672,1,1
423,Sainte-Marie,2018,Industrial and Technical Support,ALL,15287.04,18816.581469265366,1,1
423,Sainte-Marie,2019,General Government Support,ALL,45990,55526.16176470588,1,1
423,Sainte-Marie,2019,Industrial and Technical Support,ALL,17016.31,20544.69192647059,1,1
423,Sainte-Marie,2023,General Government Support,ALL,28872.52,30177.388822406112,1,1
428,Saint-Georges,2017,Industrial and Technical Support,ALL,539536.7,679385.9366564417,3,2
428,Saint-Georges,2018,General Government Support,ALL,1138678.32,1401581.56029985,2,2
428,Saint-Georges,2019,Industrial and Technical Support,ALL,12964.83,15653.12563235294,1,1
428,Saint-Georges,2020,General Government Support,ALL,26216.64,31421.695532846716,2,2
428,Saint-Georges,2021,Industrial and Technical Support,ALL,408165.09,473310.08317796607,9,3
428,Saint-Georges,2022,Industrial and Technical Support,ALL,617530,670624.5105820106,11,1
428,Saint-Georges,2023,Core Defence Industrial Complex,ALL,53000,55395.28962444303,1,1
428,Saint-Georges,2023,Industrial and Technical Support,ALL,259275.45,270993.1819859962,6,3
428,Saint-Georges,2024,Industrial and Technical Support,ALL,234166.64,238969.31192044748,6,3
428,Saint-Georges,2025,Core Defence Industrial Complex,ALL,16785.78,16785.78,1,1
428,Saint-Georges,2025,General Government Support,ALL,184646.37,184646.37,2,2
428,Saint-Georges,2025,Industrial and Technical Support,ALL,2988762.02,2988762.02,5,5
428,Saint-Georges,2026,General Government Support,ALL,490006.74,479494.08050059597,5,2
430,Thetford Mines,2017,General Government Support,ALL,22419.55,28230.75237730061,1,1
430,Thetford Mines,2018,General Government Support,ALL,10732.83,13210.874707646177,1,1
430,Thetford Mines,2019,Core Defence Industrial Complex,ALL,75000,90551.47058823529,1,1
430,Thetford Mines,2019,General Government Support,ALL,26065.989999999998,31470.849691176467,2,2
430,Thetford Mines,2019,Industrial and Technical Support,ALL,11400000,13763823.529411765,1,1
430,Thetford Mines,2020,Industrial and Technical Support,ALL,14018.76,16802.046656934308,1,1
430,Thetford Mines,2022,Industrial and Technical Support,ALL,13377.57,14527.757896825397,1,1
430,Thetford Mines,2024,Industrial and Technical Support,ALL,11152.58,11381.31532628962,1,1
430,Thetford Mines,2025,General Government Support,ALL,33227.729999999996,33227.729999999996,2,2
430,Thetford Mines,2025,Industrial and Technical Support,ALL,23740.84,23740.84,1,1
433,Sherbrooke,2017,Core Defence Industrial Complex,ALL,12566.77,15824.107622699386,1,1
433,Sherbrooke,2017,General Government Support,ALL,217602.83000000002,274006.0175306749,7,6
433,Sherbrooke,2017,Industrial and Technical Support,ALL,24796.98,31224.41806748466,1,1
433,Sherbrooke,2018,General Government Support,ALL,1193009.93,1468457.5000449775,14,11
433,Sherbrooke,2018,Industrial and Technical Support,ALL,461611.46,568190.4177811095,3,3
433,Sherbrooke,2019,General Government Support,ALL,46732.78,56422.959382352936,3,3
433,Sherbrooke,2019,Industrial and Technical Support,ALL,240054609.6,289830638.9435294,3,3
433,Sherbrooke,2020,General Government Support,ALL,3476106.66,4166253.3837372265,7,4
433,Sherbrooke,2020,Industrial and Technical Support,ALL,1489185.2999999998,1784848.3668613138,7,5
433,Sherbrooke,2021,Core Defence Industrial Complex,ALL,13258.09,15374.14108757062,1,1
433,Sherbrooke,2021,General Government Support,ALL,1045081.49,1211881.2193361581,3,3
433,Sherbrooke,2021,Industrial and Technical Support,ALL,16900,19597.31638418079,1,1
433,Sherbrooke,2022,General Government Support,ALL,1290816.16,1401799.030899471,9,7
433,Sherbrooke,2022,Industrial and Technical Support,ALL,1358099.1,1474866.8797619047,4,4
433,Sherbrooke,2023,General Government Support,ALL,596185,623129.0706556333,9,6
433,Sherbrooke,2023,Industrial and Technical Support,ALL,67544.09,70596.68732017823,2,2
433,Sherbrooke,2024,General Government Support,ALL,899778.53,918232.657712865,8,8
433,Sherbrooke,2024,Industrial and Technical Support,ALL,64533.64,65857.2012927284,4,4
433,Sherbrooke,2025,Core Defence Industrial Complex,ALL,1366974.36,1366974.36,2,2
433,Sherbrooke,2025,General Government Support,ALL,495705.74,495705.74,9,6
433,Sherbrooke,2025,Industrial and Technical Support,ALL,2368381.6,2368381.6,5,5
433,Sherbrooke,2026,Core Defence Industrial Complex,ALL,19382.48,18966.64610250298,1,1
433,Sherbrooke,2026,General Government Support,ALL,19923.04,19495.60886769964,1,1
433,Sherbrooke,2026,Industrial and Technical Support,ALL,139974.06,136971.04083432656,1,1
437,Cowansville,2016,Core Defence Industrial Complex,ALL,375815.29,480598.68082554516,6,2
437,Cowansville,2017,Core Defence Industrial Complex,ALL,218698.38,275385.53677914105,3,1
437,Cowansville,2017,Industrial and Technical Support,ALL,32204.34,40551.78395705521,1,1
437,Cowansville,2019,Core Defence Industrial Complex,ALL,6647795.5,8026235.449264705,1,1
437,Cowansville,2019,General Government Support,ALL,55684.64,67231.01388235294,3,1
437,Cowansville,2020,General Government Support,ALL,46311.81,55506.56351824818,2,2
437,Cowansville,2021,Industrial and Technical Support,ALL,34029.340000000004,39460.576468926556,2,2
437,Cowansville,2022,General Government Support,ALL,13452.08,14608.67417989418,1,1
437,Cowansville,2023,General Government Support,ALL,34808.56,36381.703068109484,2,2
437,Cowansville,2023,Industrial and Technical Support,ALL,15868.85,16586.02908975175,1,1
437,Cowansville,2024,Core Defence Industrial Complex,ALL,5355507,5465346.484773151,1,1
437,Cowansville,2024,General Government Support,ALL,28444.86,29028.25364822871,2,2
437,Cowansville,2024,Industrial and Technical Support,ALL,22656.9,23121.58471100062,1,1
437,Cowansville,2025,General Government Support,ALL,1012895.6,1012895.6,2,2
437,Cowansville,2025,Industrial and Technical Support,ALL,48668.399999999994,48668.399999999994,3,2
437,Cowansville,2026,General Government Support,ALL,17480.28,17105.25611442193,1,1
440,Victoriaville,2016,Industrial and Technical Support,ALL,20271.94,25924.085264797504,1,1
440,Victoriaville,2017,General Government Support,ALL,22420.13,28231.482714723927,1,1
440,Victoriaville,2017,Industrial and Technical Support,ALL,300880,378868.83435582824,2,2
440,Victoriaville,2018,Core Defence Industrial Complex,ALL,22539.72,27743.79328335832,1,1
440,Victoriaville,2018,General Government Support,ALL,10520.21,12949.164032983506,1,1
440,Victoriaville,2018,Industrial and Technical Support,ALL,56974.07,70128.50295352323,5,2
440,Victoriaville,2019,Core Defence Industrial Complex,ALL,13252.02,15999.865323529411,1,1
440,Victoriaville,2019,General Government Support,ALL,117470.51999999999,141828.3778235294,6,1
440,Victoriaville,2019,Industrial and Technical Support,ALL,54068.32,65279.54517647058,3,2
440,Victoriaville,2020,General Government Support,ALL,127122.18,152361.03617518247,7,2
440,Victoriaville,2020,Industrial and Technical Support,ALL,159516.9,191187.4086131387,4,4
440,Victoriaville,2021,General Government Support,ALL,47159.53,54686.404138418075,3,2
440,Victoriaville,2021,Industrial and Technical Support,ALL,43278.03,50185.399194915255,3,2
440,Victoriaville,2022,General Government Support,ALL,36139.119999999995,39246.31947089947,2,2
440,Victoriaville,2023,General Government Support,ALL,2059679.4,2152764.8471037555,4,4
440,Victoriaville,2023,Industrial and Technical Support,ALL,10102.97,10559.565079567155,1,1
440,Victoriaville,2025,General Government Support,ALL,13921.6,13921.6,1,1
440,Victoriaville,2025,Industrial and Technical Support,ALL,14320719.76,14320719.76,2,2
440,Victoriaville,2026,Industrial and Technical Support,ALL,29013.94,28391.471680572107,1,1
442,Trois-Rivières,2016,Industrial and Technical Support,ALL,10358.79,13246.988457943926,1,1
442,Trois-Rivières,2017,Core Defence Industrial Complex,ALL,14515.59,18278.066549079755,1,1
442,Trois-Rivières,2017,General Government Support,ALL,46483.7,58532.389110429445,3,3
442,Trois-Rivières,2018,Core Defence Industrial Complex,ALL,21845.26,26888.993193403294,1,1
442,Trois-Rivières,2018,General Government Support,ALL,164665.69,202684.45500749623,8,6
442,Trois-Rivières,2018,Industrial and Technical Support,ALL,132330.2,162883.1997001499,3,3
442,Trois-Rivières,2019,General Government Support,ALL,53368.54,64434.66373529411,4,4
442,Trois-Rivières,2019,Industrial and Technical Support,ALL,39262,47403.09117647058,2,2
442,Trois-Rivières,2020,General Government Support,ALL,10418.4,12486.870656934307,1,1
442,Trois-Rivières,2021,General Government Support,ALL,77458.11,89820.77444915252,4,4
442,Trois-Rivières,2021,Industrial and Technical Support,ALL,13233.91,15346.101850282485,1,1
442,Trois-Rivières,2022,General Government Support,ALL,20775.760000000002,22562.035661375663,2,2
442,Trois-Rivières,2022,Industrial and Technical Support,ALL,22995,24972.083333333336,1,1
442,Trois-Rivières,2023,General Government Support,ALL,178946.61,187033.94883513686,13,7
442,Trois-Rivières,2023,Industrial and Technical Support,ALL,22506.36,23523.515671546786,1,1
442,Trois-Rivières,2024,General Government Support,ALL,126393.38,128985.66187694219,6,5
442,Trois-Rivières,2024,Industrial and Technical Support,ALL,39781.350000000006,40597.25090118086,2,2
442,Trois-Rivières,2025,General Government Support,ALL,113192.43,113192.43,4,4
442,Trois-Rivières,2026,General Government Support,ALL,247421.55000000002,242113.34034564957,2,2
444,Shawinigan,2017,Industrial and Technical Support,ALL,25000,31480.06134969325,1,1
444,Shawinigan,2018,Industrial and Technical Support,ALL,31986.05,39371.13500749625,1,1
444,Shawinigan,2019,General Government Support,ALL,16426.25,19832.28125,1,1
444,Shawinigan,2021,General Government Support,ALL,33709.35,39089.51461864407,2,2
444,Shawinigan,2022,General Government Support,ALL,58278.770000000004,63289.51080687831,3,2
444,Shawinigan,2023,General Government Support,ALL,17821.13,18626.54071292171,1,1
444,Shawinigan,2023,Industrial and Technical Support,ALL,85004.15,88845.83978357734,2,2
444,Shawinigan,2025,General Government Support,ALL,1351650,1351650,2,2
444,Shawinigan,2025,Industrial and Technical Support,ALL,22995,22995,1,1
447,Drummondville,2016,Industrial and Technical Support,ALL,304421.62,389299.29909657314,16,3
447,Drummondville,2017,Core Defence Industrial Complex,ALL,22394152,28198771.153374232,2,1
447,Drummondville,2017,General Government Support,ALL,38421.33,48380.23302147239,3,3
447,Drummondville,2017,Industrial and Technical Support,ALL,12761749.58,16069626.388312884,42,5
447,Drummondville,2018,General Government Support,ALL,97753,120322.65817091454,5,4
447,Drummondville,2018,Industrial and Technical Support,ALL,2389168.08,2940790.0954722636,86,3
447,Drummondville,2019,General Government Support,ALL,168335.71,203240.6145735294,6,5
447,Drummondville,2019,Industrial and Technical Support,ALL,2659106.68,3210480.2709999997,59,4
447,Drummondville,2020,Core Defence Industrial Complex,ALL,172462.5,206703.2299270073,1,1
447,Drummondville,2020,General Government Support,ALL,132424.1,158715.6001459854,6,4
447,Drummondville,2020,Industrial and Technical Support,ALL,1484395.3699999999,1779107.4434598538,26,3
447,Drummondville,2021,General Government Support,ALL,40777.05,47285.251483050844,2,2
447,Drummondville,2021,Industrial and Technical Support,ALL,838293.44,972088.8619209039,50,3
447,Drummondville,2022,General Government Support,ALL,22826417.91,24789006.751468252,3,3
447,Drummondville,2022,Industrial and Technical Support,ALL,1237122.12,1343488.43984127,43,4
447,Drummondville,2023,Core Defence Industrial Complex,ALL,10247.97,10711.11823042648,1,1
447,Drummondville,2023,General Government Support,ALL,701444.1499999999,733145.3178230426,4,4
447,Drummondville,2023,Industrial and Technical Support,ALL,1619711.28,1692912.744595799,52,4
447,Drummondville,2024,General Government Support,ALL,78578.16,80189.7692479801,4,4
447,Drummondville,2024,Industrial and Technical Support,ALL,1338495.88,1365947.9396892479,32,4
447,Drummondville,2025,General Government Support,ALL,247820.11,247820.11,14,7
447,Drummondville,2025,Industrial and Technical Support,ALL,509953.8,509953.8,19,4
447,Drummondville,2026,General Government Support,ALL,41413.34,40524.85356376639,3,2
447,Drummondville,2026,Industrial and Technical Support,ALL,38603.28,37775.08090584028,3,3
450,Granby,2016,General Government Support,ALL,20459.8,26164.323676012456,1,1
450,Granby,2017,Core Defence Industrial Complex,ALL,14975.49,18857.173757668712,1,1
450,Granby,2017,General Government Support,ALL,719873.41,906466.3644325153,12,5
450,Granby,2017,Industrial and Technical Support,ALL,354020.64,445783.6586503067,2,2
450,Granby,2018,Core Defence Industrial Complex,ALL,26947.27,33168.97851574213,2,2
450,Granby,2018,General Government Support,ALL,429020.65,528074.8930284857,12,6
450,Granby,2018,Industrial and Technical Support,ALL,328187.59,403961.0365667166,5,4
450,Granby,2019,General Government Support,ALL,1526660.78,1843218.3829117646,64,5
450,Granby,2019,Industrial and Technical Support,ALL,532073.61,642400.6379558824,10,5
450,Granby,2020,General Government Support,ALL,2217390.91,2657632.024978102,44,7
450,Granby,2020,Industrial and Technical Support,ALL,175391.66,210213.9457810219,10,3
450,Granby,2021,General Government Support,ALL,652718.0599999999,756894.8125141242,39,4
450,Granby,2021,Industrial and Technical Support,ALL,65155.59,75554.71665254237,4,2
450,Granby,2022,General Government Support,ALL,1552570.71,1686058.932420635,86,4
450,Granby,2022,Industrial and Technical Support,ALL,454086.15,493127.94861111115,3,3
450,Granby,2023,General Government Support,ALL,4516354.37,4720467.139108848,93,6
450,Granby,2023,Industrial and Technical Support,ALL,354253.7,370263.8926798218,19,4
450,Granby,2024,General Government Support,ALL,2913504.61,2973259.5212057177,151,6
450,Granby,2024,Industrial and Technical Support,ALL,122085.83,124589.76560596643,6,6
450,Granby,2025,General Government Support,ALL,4249120.09,4249120.09,202,9
450,Granby,2025,Industrial and Technical Support,ALL,1242932.68,1242932.68,16,2
450,Granby,2026,General Government Support,ALL,161551.44,158085.49730631703,6,5
450,Granby,2026,Industrial and Technical Support,ALL,744398.4500000001,728428.0422526817,3,3
452,Saint-Hyacinthe,2016,General Government Support,ALL,187900130,240289730.10903424,1,1
452,Saint-Hyacinthe,2017,General Government Support,ALL,50624.990000000005,63747.1116411043,4,4
452,Saint-Hyacinthe,2017,Industrial and Technical Support,ALL,28882.760000000002,36369.24226993865,2,2
452,Saint-Hyacinthe,2018,General Government Support,ALL,298447.83,367354.8252323838,12,8
452,Saint-Hyacinthe,2018,Industrial and Technical Support,ALL,65575.81,80716.25188905546,2,2
452,Saint-Hyacinthe,2019,General Government Support,ALL,1298301.05,1567507.59125,4,3
452,Saint-Hyacinthe,2019,Industrial and Technical Support,ALL,22305.15,26930.188455882355,1,1
452,Saint-Hyacinthe,2020,Core Defence Industrial Complex,ALL,264269.8,316737.96467153286,3,2
452,Saint-Hyacinthe,2020,General Government Support,ALL,24747,29660.27299270073,1,1
452,Saint-Hyacinthe,2021,Core Defence Industrial Complex,ALL,13599.77,15770.354759887005,1,1
452,Saint-Hyacinthe,2022,General Government Support,ALL,53549.61,58153.74313492064,1,1
452,Saint-Hyacinthe,2023,Core Defence Industrial Complex,ALL,14255.64,14899.91144493953,1,1
452,Saint-Hyacinthe,2024,General Government Support,ALL,21101.85,21534.641205717835,1,1
452,Saint-Hyacinthe,2025,General Government Support,ALL,32079.22,32079.22,2,2
452,Saint-Hyacinthe,2026,General Government Support,ALL,25891.82,25336.333992848628,2,2
454,Sorel-Tracy,2017,General Government Support,ALL,61196.15,77058.34225460123,4,2
454,Sorel-Tracy,2017,Industrial and Technical Support,ALL,28420.63,35787.3270398773,1,1
454,Sorel-Tracy,2018,General Government Support,ALL,40326.91,49637.7707796102,2,1
454,Sorel-Tracy,2019,General Government Support,ALL,19851.16,23967.356411764704,1,1
454,Sorel-Tracy,2020,General Government Support,ALL,23964.88,28722.87077372263,1,1
454,Sorel-Tracy,2020,Industrial and Technical Support,ALL,24239.89,29052.48129927007,2,2
454,Sorel-Tracy,2022,General Government Support,ALL,30480.33,33100.9932936508,2,1
454,Sorel-Tracy,2024,General Government Support,ALL,2987515.6,3048788.4494717214,2,1
454,Sorel-Tracy,2025,Industrial and Technical Support,ALL,268304.38,268304.38,3,3
454,Sorel-Tracy,2026,Industrial and Technical Support,ALL,19963.1,19534.80941597139,1,1
456,Joliette,2017,General Government Support,ALL,20000,25184.0490797546,1,1
456,Joliette,2018,Industrial and Technical Support,ALL,14573.43,17938.209940029985,1,1
456,Joliette,2019,General Government Support,ALL,73632.82,88900.80179411764,2,2
456,Joliette,2020,General Government Support,ALL,79757.1,95592.08627737226,2,2
456,Joliette,2021,General Government Support,ALL,22995,26665.105932203387,1,1
456,Joliette,2023,General Government Support,ALL,23199.190000000002,24247.65753023552,2,2
456,Joliette,2024,General Government Support,ALL,14921.47,15227.503878185207,1,1
456,Joliette,2025,Industrial and Technical Support,ALL,731962.54,731962.54,19,1
456,Joliette,2026,Industrial and Technical Support,ALL,182746.79,178826.11989272942,12,2
462,Montréal,2016,Core Defence Industrial Complex,ALL,761807.97,974212.3728504672,17,6
462,Montréal,2016,General Government Support,ALL,6224038.02,7959400.645514018,65,44
462,Montréal,2016,Industrial and Technical Support,ALL,26891092.34,34388764.50333333,44,22
462,Montréal,2017,Core Defence Industrial Complex,ALL,1431918850.87,1803075730.9267943,158,32
462,Montréal,2017,General Government Support,ALL,78709461.39,99111146.93434048,551,229
462,Montréal,2017,Industrial and Technical Support,ALL,800788812.92,1008355238.3547852,473,145
462,Montréal,2018,Core Defence Industrial Complex,ALL,88687821.87,109164470.39770614,231,47
462,Montréal,2018,General Government Support,ALL,117897645.04,145118390.67142427,648,258
462,Montréal,2018,Industrial and Technical Support,ALL,256667106.39,315927577.73041975,893,198
462,Montréal,2019,Core Defence Industrial Complex,ALL,47831860.99,57749938.04822058,158,43
462,Montréal,2019,General Government Support,ALL,46729733.11,56419280.71075,676,250
462,Montréal,2019,Industrial and Technical Support,ALL,2507142926.44,3027006386.1871176,799,167
462,Montréal,2020,Core Defence Industrial Complex,ALL,286849854.17,343801066.09280294,180,37
462,Montréal,2020,General Government Support,ALL,83626264.89,100229435.72947446,630,231
462,Montréal,2020,Industrial and Technical Support,ALL,479693334.91,574931719.6512555,331,131
462,Montréal,2021,Core Defence Industrial Complex,ALL,179679940.31,208357670.89620057,138,40
462,Montréal,2021,General Government Support,ALL,80553329.36,93410004.80870056,624,222
462,Montréal,2021,Industrial and Technical Support,ALL,253552513.75,294020640.94456214,495,174
462,Montréal,2022,Core Defence Industrial Complex,ALL,318788870.06,346197966.0307672,178,41
462,Montréal,2022,General Government Support,ALL,983584038.64,1068151449.3696297,679,275
462,Montréal,2022,Industrial and Technical Support,ALL,890603474.01,967176524.0240874,582,204
462,Montréal,2023,Core Defence Industrial Complex,ALL,2543588475.98,2658543779.4775047,126,34
462,Montréal,2023,General Government Support,ALL,67909646.32,70978764.64509231,723,316
462,Montréal,2023,Industrial and Technical Support,ALL,756814616.88,791018205.5486696,579,239
462,Montréal,2024,Core Defence Industrial Complex,ALL,474540147.67,484272792.0908266,177,56
462,Montréal,2024,General Government Support,ALL,61351968.37,62610274.74427594,711,306
462,Montréal,2024,Industrial and Technical Support,ALL,115640935.52,118012688.70344312,610,224
462,Montréal,2025,Core Defence Industrial Complex,ALL,1144305027.9,1144305027.9,293,74
462,Montréal,2025,General Government Support,ALL,333605126.95,333605126.95,1216,405
462,Montréal,2025,Industrial and Technical Support,ALL,254159385.66,254159385.66,716,255
462,Montréal,2026,Core Defence Industrial Complex,ALL,895651931.37,876436514.4872109,110,50
462,Montréal,2026,General Government Support,ALL,29999782.45,29356163.75619785,323,163
462,Montréal,2026,Industrial and Technical Support,ALL,770299373.56,753773284.496734,193,110
465,Salaberry-de-Valleyfield,2016,General Government Support,ALL,62671.49,80145.31665109032,1,1
465,Salaberry-de-Valleyfield,2017,Industrial and Technical Support,ALL,35227.96,44359.1336809816,2,2
465,Salaberry-de-Valleyfield,2018,Core Defence Industrial Complex,ALL,25522916,31415763.172413792,1,1
465,Salaberry-de-Valleyfield,2018,General Government Support,ALL,36722.18,45200.76428785607,2,1
465,Salaberry-de-Valleyfield,2018,Industrial and Technical Support,ALL,2082818.3399999999,2563708.9312443775,2,1
465,Salaberry-de-Valleyfield,2019,General Government Support,ALL,268060.99,323644.22469117644,3,3
465,Salaberry-de-Valleyfield,2019,Industrial and Technical Support,ALL,99401.75,120012.99522058823,3,3
465,Salaberry-de-Valleyfield,2020,General Government Support,ALL,15636.6,18741.092846715328,1,1
465,Salaberry-de-Valleyfield,2020,Industrial and Technical Support,ALL,28217.5,33819.80656934307,2,1
465,Salaberry-de-Valleyfield,2022,General Government Support,ALL,46478.64,50474.81936507937,1,1
465,Salaberry-de-Valleyfield,2022,Industrial and Technical Support,ALL,434872.62999999995,472262.47252645507,3,2
465,Salaberry-de-Valleyfield,2023,Core Defence Industrial Complex,ALL,65951187,68931794.43284532,3,2
465,Salaberry-de-Valleyfield,2023,General Government Support,ALL,26346.440000000002,27537.144799490772,2,2
465,Salaberry-de-Valleyfield,2025,General Government Support,ALL,36487.92,36487.92,2,2
465,Salaberry-de-Valleyfield,2025,Industrial and Technical Support,ALL,44655.61,44655.61,3,3
465,Salaberry-de-Valleyfield,2026,Core Defence Industrial Complex,ALL,81045280,79306525.48271751,1,1
467,Sainte-Agathe-des-Monts,2019,Industrial and Technical Support,ALL,30767.31,37147.002220588234,1,1
468,Lachute,2018,General Government Support,ALL,61480.58,75675.49652173913,1,1
468,Lachute,2020,Core Defence Industrial Complex,ALL,67992.49,81491.72889051096,1,1
468,Lachute,2020,Industrial and Technical Support,ALL,13996.66,16775.55891970803,1,1
468,Lachute,2021,Core Defence Industrial Complex,ALL,12942.3,15007.949576271185,1,1
468,Lachute,2022,Core Defence Industrial Complex,ALL,52981.95,57537.27638888889,1,1
468,Lachute,2022,General Government Support,ALL,9038506,9815626.224867726,1,1
468,Lachute,2024,Core Defence Industrial Complex,ALL,179127.6,182801.44139216904,1,1
468,Lachute,2025,General Government Support,ALL,11851.27,11851.27,1,1
480,Val-d'Or,2017,General Government Support,ALL,36336.270000000004,45754.720352760734,2,2
480,Val-d'Or,2017,Industrial and Technical Support,ALL,33076.23,41649.66998466258,1,1
480,Val-d'Or,2019,General Government Support,ALL,12055.13,14554.796661764703,1,1
480,Val-d'Or,2020,General Government Support,ALL,11550.56,13843.809868613138,1,1
480,Val-d'Or,2023,General Government Support,ALL,30000,31355.82431572247,1,1
480,Val-d'Or,2023,Industrial and Technical Support,ALL,68517.55,71614.14201145768,2,2
480,Val-d'Or,2024,Industrial and Technical Support,ALL,100013.82,102065.06677439403,3,1
480,Val-d'Or,2026,Industrial and Technical Support,ALL,122494.78,119866.7632657926,2,2
485,Rouyn-Noranda,2017,General Government Support,ALL,16331786,20565025.009202454,1,1
485,Rouyn-Noranda,2017,Industrial and Technical Support,ALL,65164.56,82055.37386503068,2,2
485,Rouyn-Noranda,2018,Industrial and Technical Support,ALL,398200,490138.2308845577,2,2
485,Rouyn-Noranda,2019,General Government Support,ALL,16425746,19831672.744117647,1,1
485,Rouyn-Noranda,2019,Industrial and Technical Support,ALL,990479.42,1195858.2409117648,3,3
485,Rouyn-Noranda,2020,Industrial and Technical Support,ALL,797220,955500.1751824818,3,3
485,Rouyn-Noranda,2021,Core Defence Industrial Complex,ALL,17372.72,20145.484632768363,1,1
