region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,total_sales_M_real,sales_bucket,n_firms,avg_employees,total_jobs,lq_sales,lq_firms,lq_jobs,suppressed
3530013,Kitchener,2019,541511,Custom Computer Programming Services,secondary,140.967,170.197,>=$5M,16,42.6,681.0,4.554,1.262,4.871,False
3530013,Kitchener,2019,ALL,All,all,481.168,580.94,>=$5M,89,23.7,2109.0,1.041,0.989,1.474,False
3530013,Kitchener,2019,SECONDARY,Secondary,secondary,481.168,580.94,>=$5M,89,23.7,2109.0,1.051,0.993,1.486,False
3530013,Kitchener,2020,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2020,336999,All Other Transportation Equipment Manufacturing,secondary,,,<$5M,<2,,,,,,True
3530013,Kitchener,2020,541330,Engineering Services,secondary,306.768,367.674,>=$5M,68,19.5,1328.0,1.011,1.19,1.103,False
3530013,Kitchener,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,6.321,7.576,>=$5M,5,8.6,43.0,0.346,0.383,0.378,False
3530013,Kitchener,2020,541511,Custom Computer Programming Services,secondary,140.967,168.955,>=$5M,16,42.6,681.0,4.46,1.249,4.849,False
3530013,Kitchener,2020,ALL,All,all,472.621,566.455,>=$5M,91,22.8,2072.0,0.913,1.008,1.246,False
3530013,Kitchener,2020,SECONDARY,Secondary,secondary,472.621,566.455,>=$5M,91,22.8,2072.0,0.921,1.013,1.255,False
3530013,Kitchener,2021,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2021,336999,All Other Transportation Equipment Manufacturing,secondary,,,<$5M,<2,,,,,,True
3530013,Kitchener,2021,541330,Engineering Services,secondary,293.601,340.461,>=$5M,68,19.4,1319.0,1.201,1.2,1.377,False
3530013,Kitchener,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,7.497,8.694,>=$5M,6,8.5,51.0,0.408,0.464,0.452,False
3530013,Kitchener,2021,541511,Custom Computer Programming Services,secondary,142.002,164.666,>=$5M,17,40.4,686.0,4.344,1.319,4.796,False
3530013,Kitchener,2021,ALL,All,all,461.665,535.349,>=$5M,93,22.3,2076.0,1.003,1.037,1.462,False
3530013,Kitchener,2021,SECONDARY,Secondary,secondary,461.665,535.349,>=$5M,93,22.3,2076.0,1.013,1.042,1.474,False
3530013,Kitchener,2022,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2022,333310,Commercial and Service Industry Machinery Manufact,secondary,30.631,33.265,>=$5M,11,8.6,95.0,1.33,1.804,1.295,False
3530013,Kitchener,2022,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,1.313,1.426,<$5M,3,4.0,12.0,0.184,2.154,0.558,False
3530013,Kitchener,2022,336999,All Other Transportation Equipment Manufacturing,secondary,,,<$5M,<2,,,,,,True
3530013,Kitchener,2022,541330,Engineering Services,secondary,307.022,333.419,>=$5M,75,18.0,1353.0,1.349,1.185,1.396,False
3530013,Kitchener,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,7.497,8.142,>=$5M,6,8.5,51.0,0.445,0.45,0.449,False
3530013,Kitchener,2022,541511,Custom Computer Programming Services,secondary,19.872,21.581,>=$5M,18,4.8,86.0,0.643,1.35,0.572,False
3530013,Kitchener,2022,ALL,All,all,384.9,417.993,>=$5M,115,14.1,1617.0,0.88,1.097,1.062,False
3530013,Kitchener,2022,SECONDARY,Secondary,secondary,384.9,417.993,>=$5M,115,14.1,1617.0,0.889,1.102,1.071,False
3530013,Kitchener,2023,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2023,332994,"Small Arms, Ordnance, and Ordnance Accessories Man",primary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2023,333310,Commercial and Service Industry Machinery Manufact,secondary,31.646,33.076,>=$5M,12,8.5,102.0,1.604,1.944,1.406,False
3530013,Kitchener,2023,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,1.313,1.372,<$5M,3,4.0,12.0,0.202,2.142,0.592,False
3530013,Kitchener,2023,336999,All Other Transportation Equipment Manufacturing,secondary,,,<$5M,<2,,,,,,True
3530013,Kitchener,2023,541330,Engineering Services,secondary,316.959,331.284,>=$5M,74,18.1,1339.0,1.484,1.163,1.398,False
3530013,Kitchener,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,7.497,7.836,>=$5M,6,8.5,51.0,0.502,0.449,0.464,False
3530013,Kitchener,2023,541511,Custom Computer Programming Services,secondary,18.093,18.911,>=$5M,18,4.8,86.0,0.522,1.308,0.503,False
3530013,Kitchener,2023,ALL,All,all,408.479,426.94,>=$5M,116,14.7,1710.0,0.998,1.095,1.113,False
3530013,Kitchener,2023,PRIMARY,Primary,primary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2023,SECONDARY,Secondary,secondary,393.741,411.536,>=$5M,115,14.0,1610.0,0.97,1.091,1.058,False
3530013,Kitchener,2024,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2024,332994,"Small Arms, Ordnance, and Ordnance Accessories Man",primary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2024,333310,Commercial and Service Industry Machinery Manufact,secondary,13.997,14.284,>=$5M,8,10.5,84.0,1.043,1.293,1.037,False
3530013,Kitchener,2024,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,1.772,1.808,<$5M,3,4.3,13.0,0.362,2.156,0.716,False
3530013,Kitchener,2024,336999,All Other Transportation Equipment Manufacturing,secondary,,,<$5M,<2,,,,,,True
3530013,Kitchener,2024,541330,Engineering Services,secondary,274.588,280.22,>=$5M,75,19.5,1460.0,1.143,1.14,1.135,False
3530013,Kitchener,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,7.091,7.236,>=$5M,7,10.3,72.0,0.881,0.536,0.849,False
3530013,Kitchener,2024,541511,Custom Computer Programming Services,secondary,37.585,38.356,>=$5M,20,12.8,257.0,1.001,1.239,0.991,False
3530013,Kitchener,2024,ALL,All,all,360.005,367.389,>=$5M,116,17.3,2006.0,0.853,1.051,0.993,False
3530013,Kitchener,2024,PRIMARY,Primary,primary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2024,SECONDARY,Secondary,secondary,345.845,352.938,>=$5M,115,16.6,1906.0,0.83,1.048,0.955,False
3530013,Kitchener,2025,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2025,332994,"Small Arms, Ordnance, and Ordnance Accessories Man",primary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2025,333310,Commercial and Service Industry Machinery Manufact,secondary,13.997,13.997,>=$5M,8,10.5,84.0,1.027,1.269,1.017,False
3530013,Kitchener,2025,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,1.772,1.772,<$5M,3,4.3,13.0,0.366,2.117,0.721,False
3530013,Kitchener,2025,336999,All Other Transportation Equipment Manufacturing,secondary,,,<$5M,<2,,,,,,True
3530013,Kitchener,2025,541330,Engineering Services,secondary,301.096,301.096,>=$5M,78,19.8,1547.0,1.297,1.168,1.237,False
3530013,Kitchener,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,7.091,7.091,>=$5M,7,10.3,72.0,0.852,0.525,0.815,False
3530013,Kitchener,2025,541511,Custom Computer Programming Services,secondary,38.905,38.905,>=$5M,20,13.0,260.0,1.014,1.14,0.97,False
3530013,Kitchener,2025,ALL,All,all,387.833,387.833,>=$5M,119,17.6,2096.0,0.982,1.052,1.075,False
3530013,Kitchener,2025,PRIMARY,Primary,primary,,,>=$5M,<2,,,,,,True
3530013,Kitchener,2025,SECONDARY,Secondary,secondary,373.673,373.673,>=$5M,118,16.9,1996.0,0.956,1.048,1.034,False
5949005,Kitimat,2017,541330,Engineering Services,secondary,59.829,75.337,>=$5M,7,37.0,259.0,8.463,3.158,6.938,False
5949005,Kitimat,2017,541511,Custom Computer Programming Services,secondary,1.242,1.564,<$5M,2,3.0,6.0,1.763,3.979,1.444,False
5949005,Kitimat,2017,ALL,All,all,61.071,76.901,>=$5M,9,29.4,265.0,4.915,2.523,5.076,False
5949005,Kitimat,2017,SECONDARY,Secondary,secondary,61.071,76.901,>=$5M,9,29.4,265.0,4.953,2.532,5.107,False
5949005,Kitimat,2018,541330,Engineering Services,secondary,59.829,73.643,>=$5M,7,37.0,259.0,9.706,3.047,8.093,False
5949005,Kitimat,2018,541511,Custom Computer Programming Services,secondary,1.242,1.529,<$5M,2,3.0,6.0,1.682,3.978,1.402,False
5949005,Kitimat,2018,ALL,All,all,61.071,75.171,>=$5M,9,29.4,265.0,4.962,2.457,5.519,False
5949005,Kitimat,2018,SECONDARY,Secondary,secondary,61.071,75.171,>=$5M,9,29.4,265.0,5.01,2.469,5.564,False
5949005,Kitimat,2019,541330,Engineering Services,secondary,62.139,75.024,>=$5M,10,26.9,269.0,8.591,3.979,8.017,False
5949005,Kitimat,2019,541511,Custom Computer Programming Services,secondary,1.242,1.5,<$5M,2,3.0,6.0,1.301,3.579,1.214,False
5949005,Kitimat,2019,ALL,All,all,63.381,76.523,>=$5M,12,22.9,275.0,4.446,3.026,5.438,False
5949005,Kitimat,2019,SECONDARY,Secondary,secondary,63.381,76.523,>=$5M,12,22.9,275.0,4.488,3.04,5.48,False
5949005,Kitimat,2020,541330,Engineering Services,secondary,62.832,75.307,>=$5M,11,24.6,271.0,6.654,4.296,6.216,False
5949005,Kitimat,2020,541511,Custom Computer Programming Services,secondary,1.242,1.489,<$5M,2,3.0,6.0,1.263,3.485,1.18,False
5949005,Kitimat,2020,ALL,All,all,64.074,76.795,>=$5M,13,21.3,277.0,3.977,3.214,4.601,False
5949005,Kitimat,2020,SECONDARY,Secondary,secondary,64.074,76.795,>=$5M,13,21.3,277.0,4.011,3.229,4.632,False
5949005,Kitimat,2021,541330,Engineering Services,secondary,62.832,72.86,>=$5M,11,24.6,271.0,8.349,4.267,7.717,False
5949005,Kitimat,2021,541511,Custom Computer Programming Services,secondary,1.242,1.44,<$5M,2,3.0,6.0,1.235,3.411,1.144,False
5949005,Kitimat,2021,ALL,All,all,64.074,74.301,>=$5M,13,21.3,277.0,4.522,3.185,5.321,False
5949005,Kitimat,2021,SECONDARY,Secondary,secondary,64.074,74.301,>=$5M,13,21.3,277.0,4.567,3.2,5.364,False
5949005,Kitimat,2022,541330,Engineering Services,secondary,15.939,17.309,>=$5M,11,24.9,274.0,2.093,4.042,7.222,False
5949005,Kitimat,2022,541511,Custom Computer Programming Services,secondary,1.242,1.349,<$5M,2,3.0,6.0,1.2,3.487,1.019,False
5949005,Kitimat,2022,ALL,All,all,17.181,18.658,>=$5M,13,21.5,280.0,1.174,2.884,4.701,False
5949005,Kitimat,2022,SECONDARY,Secondary,secondary,17.181,18.658,>=$5M,13,21.5,280.0,1.185,2.897,4.737,False
5949005,Kitimat,2023,541330,Engineering Services,secondary,61.823,64.617,>=$5M,11,26.0,286.0,9.896,4.377,8.334,False
5949005,Kitimat,2023,541511,Custom Computer Programming Services,secondary,1.242,1.298,<$5M,2,3.0,6.0,1.225,3.681,0.98,False
5949005,Kitimat,2023,ALL,All,all,63.065,65.915,>=$5M,13,22.5,292.0,5.264,3.107,5.304,False
5949005,Kitimat,2023,SECONDARY,Secondary,secondary,63.065,65.915,>=$5M,13,22.5,292.0,5.308,3.122,5.357,False
5949005,Kitimat,2024,541330,Engineering Services,secondary,30.8,31.432,>=$5M,11,14.5,159.0,4.239,4.376,3.091,False
5949005,Kitimat,2024,541511,Custom Computer Programming Services,secondary,0.6,0.612,<$5M,2,2.0,4.0,0.529,3.243,0.386,False
5949005,Kitimat,2024,ALL,All,all,31.4,32.044,>=$5M,13,12.5,163.0,2.459,3.083,2.016,False
5949005,Kitimat,2024,SECONDARY,Secondary,secondary,31.4,32.044,>=$5M,13,12.5,163.0,2.491,3.1,2.041,False
5949005,Kitimat,2025,541330,Engineering Services,secondary,30.995,30.995,>=$5M,11,14.5,159.0,4.337,4.252,3.183,False
5949005,Kitimat,2025,541511,Custom Computer Programming Services,secondary,0.6,0.6,<$5M,2,2.0,4.0,0.508,2.942,0.373,False
5949005,Kitimat,2025,ALL,All,all,31.595,31.595,>=$5M,13,12.5,163.0,2.599,2.965,2.093,False
5949005,Kitimat,2025,SECONDARY,Secondary,secondary,31.595,31.595,>=$5M,13,12.5,163.0,2.626,2.98,2.113,False
5949028,Kitimat-Stikine B,2017,541330,Engineering Services,secondary,1.386,1.745,<$5M,2,3.0,6.0,1.71,3.627,0.855,False
5949028,Kitimat-Stikine B,2017,ALL,All,all,1.386,1.745,<$5M,2,3.0,6.0,0.973,2.253,0.611,False
5949028,Kitimat-Stikine B,2017,SECONDARY,Secondary,secondary,1.386,1.745,<$5M,2,3.0,6.0,0.98,2.262,0.615,False
5949028,Kitimat-Stikine B,2018,541330,Engineering Services,secondary,1.386,1.706,<$5M,2,3.0,6.0,2.056,3.499,0.974,False
5949028,Kitimat-Stikine B,2018,ALL,All,all,1.386,1.706,<$5M,2,3.0,6.0,1.03,2.195,0.649,False
5949028,Kitimat-Stikine B,2018,SECONDARY,Secondary,secondary,1.386,1.706,<$5M,2,3.0,6.0,1.04,2.206,0.654,False
5949028,Kitimat-Stikine B,2019,541330,Engineering Services,secondary,1.386,1.673,<$5M,2,3.0,6.0,1.953,3.209,0.973,False
5949028,Kitimat-Stikine B,2019,ALL,All,all,1.386,1.673,<$5M,2,3.0,6.0,0.991,2.034,0.646,False
5949028,Kitimat-Stikine B,2019,SECONDARY,Secondary,secondary,1.386,1.673,<$5M,2,3.0,6.0,1.0,2.043,0.651,False
5949028,Kitimat-Stikine B,2020,541330,Engineering Services,secondary,1.386,1.661,<$5M,2,3.0,6.0,1.585,3.176,0.744,False
5949028,Kitimat-Stikine B,2020,ALL,All,all,1.386,1.661,<$5M,2,3.0,6.0,0.929,2.01,0.539,False
5949028,Kitimat-Stikine B,2020,SECONDARY,Secondary,secondary,1.386,1.661,<$5M,2,3.0,6.0,0.937,2.02,0.543,False
5949028,Kitimat-Stikine B,2021,541330,Engineering Services,secondary,1.386,1.607,<$5M,2,3.0,6.0,1.947,3.193,0.933,False
5949028,Kitimat-Stikine B,2021,ALL,All,all,1.386,1.607,<$5M,2,3.0,6.0,1.034,2.017,0.629,False
5949028,Kitimat-Stikine B,2021,SECONDARY,Secondary,secondary,1.386,1.607,<$5M,2,3.0,6.0,1.045,2.026,0.634,False
5949028,Kitimat-Stikine B,2022,541330,Engineering Services,secondary,1.386,1.505,<$5M,2,3.0,6.0,1.885,3.034,0.906,False
5949028,Kitimat-Stikine B,2022,ALL,All,all,1.386,1.505,<$5M,2,3.0,6.0,0.981,1.832,0.577,False
5949028,Kitimat-Stikine B,2022,SECONDARY,Secondary,secondary,1.386,1.505,<$5M,2,3.0,6.0,0.99,1.84,0.581,False
5949028,Kitimat-Stikine B,2023,541330,Engineering Services,secondary,1.386,1.449,<$5M,2,3.0,6.0,1.787,3.057,0.784,False
5949028,Kitimat-Stikine B,2023,ALL,All,all,1.386,1.449,<$5M,2,3.0,6.0,0.932,1.837,0.489,False
5949028,Kitimat-Stikine B,2023,SECONDARY,Secondary,secondary,1.386,1.449,<$5M,2,3.0,6.0,0.94,1.845,0.494,False
5949028,Kitimat-Stikine B,2024,541330,Engineering Services,secondary,0.975,0.995,<$5M,2,3.0,6.0,1.118,3.103,0.554,False
5949028,Kitimat-Stikine B,2024,ALL,All,all,0.975,0.995,<$5M,2,3.0,6.0,0.636,1.85,0.352,False
5949028,Kitimat-Stikine B,2024,SECONDARY,Secondary,secondary,0.975,0.995,<$5M,2,3.0,6.0,0.644,1.86,0.357,False
5949028,Kitimat-Stikine B,2025,541330,Engineering Services,secondary,1.17,1.17,<$5M,2,3.0,6.0,1.298,3.188,0.59,False
5949028,Kitimat-Stikine B,2025,ALL,All,all,1.17,1.17,<$5M,2,3.0,6.0,0.763,1.881,0.378,False
5949028,Kitimat-Stikine B,2025,SECONDARY,Secondary,secondary,1.17,1.17,<$5M,2,3.0,6.0,0.771,1.891,0.382,False
5949013,Kitimat-Stikine C (Part 1),2017,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2017,ALL,All,all,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2017,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2018,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2018,ALL,All,all,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2018,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2019,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2019,ALL,All,all,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2019,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2020,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2020,ALL,All,all,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2020,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2021,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2021,ALL,All,all,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2021,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2022,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2022,ALL,All,all,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2022,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2023,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2023,ALL,All,all,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2023,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2024,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2024,ALL,All,all,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2024,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2025,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2025,ALL,All,all,,,<$5M,<2,,,,,,True
5949013,Kitimat-Stikine C (Part 1),2025,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2017,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2017,ALL,All,all,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2017,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2018,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2018,ALL,All,all,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2018,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2019,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2019,ALL,All,all,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2019,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2020,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2020,ALL,All,all,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2020,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2021,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2021,ALL,All,all,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2021,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2022,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2022,ALL,All,all,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2022,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2023,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2023,ALL,All,all,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2023,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2024,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2024,ALL,All,all,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2024,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2025,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2025,ALL,All,all,,,<$5M,<2,,,,,,True
5949041,Kitimat-Stikine D,2025,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2017,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2017,ALL,All,all,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2017,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2018,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2018,ALL,All,all,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2018,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2019,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2019,ALL,All,all,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2019,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2020,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2020,ALL,All,all,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2020,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2021,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2021,ALL,All,all,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2021,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2022,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2022,ALL,All,all,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2022,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2023,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2023,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,,,>=$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2023,ALL,All,all,12.175,12.725,>=$5M,2,8.0,16.0,1.456,1.1,0.656,False
5949018,Kitimat-Stikine E,2023,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2023,SECONDARY,Secondary,secondary,,,>=$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2024,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2024,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,,,>=$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2024,ALL,All,all,9.009,9.194,>=$5M,2,8.0,16.0,1.392,1.076,0.586,False
5949018,Kitimat-Stikine E,2024,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2024,SECONDARY,Secondary,secondary,,,>=$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2025,325920,Explosives Manufacturing,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2025,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,,,>=$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2025,ALL,All,all,9.009,9.009,>=$5M,2,8.0,16.0,1.498,1.052,0.608,False
5949018,Kitimat-Stikine E,2025,PRIMARY,Primary,primary,,,<$5M,<2,,,,,,True
5949018,Kitimat-Stikine E,2025,SECONDARY,Secondary,secondary,,,>=$5M,<2,,,,,,True
4805041,Kneehill County,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2019,ALL,All,all,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2019,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2020,ALL,All,all,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2020,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2021,ALL,All,all,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2021,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2022,ALL,All,all,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2022,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2023,ALL,All,all,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2023,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2024,ALL,All,all,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2024,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2025,ALL,All,all,,,<$5M,<2,,,,,,True
4805041,Kneehill County,2025,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5905026,Kootenay Boundary A,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
5905026,Kootenay Boundary A,2019,ALL,All,all,,,<$5M,<2,,,,,,True
5905026,Kootenay Boundary A,2019,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
5905026,Kootenay Boundary A,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
5905026,Kootenay Boundary A,2020,ALL,All,all,,,<$5M,<2,,,,,,True
