region_uid,region_name,year,tier,object_sector,total_value,total_value_real,n_contracts,n_vendors
24,Quebec,2019,Core Defence Industrial Complex,Communications & Electronics,27369.8,33045.00852941176,2,2
24,Quebec,2019,Core Defence Industrial Complex,Digital Systems & Software,642714,775982.638235294,1,1
24,Quebec,2019,Core Defence Industrial Complex,Industrial Equipment & Manufacturing,10828.82,13074.207676470587,1,1
24,Quebec,2019,Core Defence Industrial Complex,Land Systems & Vehicles,7709397.63,9307963.90327941,39,17
24,Quebec,2019,Core Defence Industrial Complex,Marine & Shipbuilding,1826706322.48,2205479251.111882,61,28
24,Quebec,2019,Core Defence Industrial Complex,"Resources, Fuel & Materials",14346.22,17320.950911764703,1,1
24,Quebec,2019,Core Defence Industrial Complex,Weapons & Military Equipment,43353064.61,52342450.065897055,27,5
24,Quebec,2019,General Government Support,Administrative,18288105.67,22080198.169220585,463,203
24,Quebec,2019,General Government Support,Aerospace & Space,799726.06,965551.6106764706,10,8
24,Quebec,2019,General Government Support,Communications & Electronics,3135577.58,3785748.8134999997,22,17
24,Quebec,2019,General Government Support,Construction & Infrastructure,21865732.47,26399656.408632353,96,70
24,Quebec,2019,General Government Support,Digital Systems & Software,26534.88,32036.965411764704,1,1
24,Quebec,2019,General Government Support,Industrial Equipment & Manufacturing,29758383.34,35928871.65020588,316,138
24,Quebec,2019,General Government Support,Marine & Shipbuilding,776849.5399999999,937931.5769705882,19,7
24,Quebec,2019,General Government Support,"R&D, Engineering & Scientific Services",397271.65,479647.0950735294,8,8
24,Quebec,2019,General Government Support,"Resources, Fuel & Materials",1217289.24,1469697.7441764704,45,32
24,Quebec,2019,General Government Support,Weapons & Military Equipment,29462.3,35571.39455882352,2,2
24,Quebec,2019,Industrial and Technical Support,Administrative,10263662.84,12391863.517117646,105,58
24,Quebec,2019,Industrial and Technical Support,Aerospace & Space,120770595.63,145812733.8415147,241,10
24,Quebec,2019,Industrial and Technical Support,Communications & Electronics,9833013.75,11871918.071691176,112,46
24,Quebec,2019,Industrial and Technical Support,Construction & Infrastructure,284290880.7,343239430.9627941,13,12
24,Quebec,2019,Industrial and Technical Support,Digital Systems & Software,10074193.8,12163107.514411764,92,47
24,Quebec,2019,Industrial and Technical Support,Industrial Equipment & Manufacturing,1259240.09,1520347.2263088233,29,21
24,Quebec,2019,Industrial and Technical Support,Land Systems & Vehicles,2283393029.59,2756861290.137338,83,37
24,Quebec,2019,Industrial and Technical Support,Marine & Shipbuilding,552511.7899999999,667076.7346911764,2,2
24,Quebec,2019,Industrial and Technical Support,"R&D, Engineering & Scientific Services",66286718.01,80031463.95030881,81,50
24,Quebec,2019,Industrial and Technical Support,"Resources, Fuel & Materials",13454578.39,16244424.791455882,334,41
24,Quebec,2019,Industrial and Technical Support,Weapons & Military Equipment,3136127.91,3786413.2560441177,10,8
24,Quebec,2020,Core Defence Industrial Complex,Aerospace & Space,116578917.93,139724513.31464234,43,8
24,Quebec,2020,Core Defence Industrial Complex,Construction & Infrastructure,955389,1145072.0715328467,1,1
24,Quebec,2020,Core Defence Industrial Complex,Land Systems & Vehicles,1247816.61,1495558.3019124088,33,20
24,Quebec,2020,Core Defence Industrial Complex,Marine & Shipbuilding,6099265.91,7310215.054175182,71,17
24,Quebec,2020,Core Defence Industrial Complex,Weapons & Military Equipment,163523403.79,195989364.25049636,43,5
24,Quebec,2020,General Government Support,Administrative,64487365.11,77290695.99315329,417,185
24,Quebec,2020,General Government Support,Communications & Electronics,3719675.31,4458180.189065694,8,7
24,Quebec,2020,General Government Support,Construction & Infrastructure,178937286.31,214463521.25621897,116,65
24,Quebec,2020,General Government Support,Industrial Equipment & Manufacturing,20395016.23,24444245.729678832,390,162
24,Quebec,2020,General Government Support,"Resources, Fuel & Materials",1399024.83,1676787.4239854014,30,17
24,Quebec,2020,Industrial and Technical Support,Administrative,4516176.32,5412818.625868613,70,34
24,Quebec,2020,Industrial and Technical Support,Aerospace & Space,6638917,7957008.550364964,9,3
24,Quebec,2020,Industrial and Technical Support,Communications & Electronics,24554037.6,29428999.809635036,71,26
24,Quebec,2020,Industrial and Technical Support,Construction & Infrastructure,550334.7,659598.2316788322,11,8
24,Quebec,2020,Industrial and Technical Support,Digital Systems & Software,6297710.91,7548059.353445255,70,39
24,Quebec,2020,Industrial and Technical Support,Industrial Equipment & Manufacturing,707624.38,848116.2277080292,17,14
24,Quebec,2020,Industrial and Technical Support,Land Systems & Vehicles,35028063.48,41982540.31690511,78,34
24,Quebec,2020,Industrial and Technical Support,"R&D, Engineering & Scientific Services",445619659.52,534093051.7750657,86,54
24,Quebec,2020,Industrial and Technical Support,"Resources, Fuel & Materials",4113697.97,4930432.16550365,147,47
24,Quebec,2021,Core Defence Industrial Complex,Aerospace & Space,5093048.64,5905922.222372881,36,10
24,Quebec,2021,Core Defence Industrial Complex,Communications & Electronics,12800,14842.937853107343,1,1
24,Quebec,2021,Core Defence Industrial Complex,Construction & Infrastructure,1795617,2082205.5889830508,1,1
24,Quebec,2021,Core Defence Industrial Complex,Land Systems & Vehicles,33298039.13,38612556.67475989,22,19
24,Quebec,2021,Core Defence Industrial Complex,Marine & Shipbuilding,4854174.65,5628922.863912429,53,14
24,Quebec,2021,Core Defence Industrial Complex,Weapons & Military Equipment,134812138.52,156328765.14819208,33,7
24,Quebec,2021,General Government Support,Administrative,61513850.54,71331739.114887,418,203
24,Quebec,2021,General Government Support,Communications & Electronics,90173.09,104565.1227259887,5,4
24,Quebec,2021,General Government Support,Construction & Infrastructure,48099919.52,55776884.076158196,108,60
24,Quebec,2021,General Government Support,Industrial Equipment & Manufacturing,30680910.56,35577722.55615819,354,145
24,Quebec,2021,General Government Support,"Resources, Fuel & Materials",2092284.61,2426222.6904096045,47,24
24,Quebec,2021,Industrial and Technical Support,Administrative,10302507.07,11946833.763375705,151,52
24,Quebec,2021,Industrial and Technical Support,Aerospace & Space,375913.18,435910.62257062143,4,4
24,Quebec,2021,Industrial and Technical Support,Communications & Electronics,12435343.209999999,14420080.191257061,59,25
24,Quebec,2021,Industrial and Technical Support,Construction & Infrastructure,1333353.08,1546162.258022599,13,4
24,Quebec,2021,Industrial and Technical Support,Digital Systems & Software,10382530.59,12039629.398855932,125,53
24,Quebec,2021,Industrial and Technical Support,Industrial Equipment & Manufacturing,1348358.16,1563562.2166101695,30,19
24,Quebec,2021,Industrial and Technical Support,Land Systems & Vehicles,6102262.77,7076211.488940678,52,25
24,Quebec,2021,Industrial and Technical Support,"R&D, Engineering & Scientific Services",229292640.15,265888781.86885592,106,67
24,Quebec,2021,Industrial and Technical Support,"Resources, Fuel & Materials",25132708.28,29144002.115649715,522,67
24,Quebec,2022,Core Defence Industrial Complex,Aerospace & Space,84804201.99,92095568.5632143,58,16
24,Quebec,2022,Core Defence Industrial Complex,Construction & Infrastructure,182045,197697.0171957672,1,1
24,Quebec,2022,Core Defence Industrial Complex,Land Systems & Vehicles,3901722.38,4237187.928544974,18,15
24,Quebec,2022,Core Defence Industrial Complex,Marine & Shipbuilding,15654716.89,17000691.225780424,74,15
24,Quebec,2022,Core Defence Industrial Complex,Weapons & Military Equipment,220052380.3,238972227.81256616,37,10
24,Quebec,2022,General Government Support,Administrative,947111080.49,1028542588.7331879,525,234
24,Quebec,2022,General Government Support,Communications & Electronics,193562.32,210204.58296296297,6,6
24,Quebec,2022,General Government Support,Construction & Infrastructure,46333101.55,50316767.688558206,167,100
24,Quebec,2022,General Government Support,Industrial Equipment & Manufacturing,76837196.41,83443569.117209,433,187
24,Quebec,2022,General Government Support,"R&D, Engineering & Scientific Services",256811.94,278892.33166666667,1,1
24,Quebec,2022,General Government Support,"Resources, Fuel & Materials",2298785.21,2496432.086521164,39,29
24,Quebec,2022,Industrial and Technical Support,Administrative,29553569.21,32094550.689695768,244,74
24,Quebec,2022,Industrial and Technical Support,Aerospace & Space,994577.48,1080090.094021164,13,6
24,Quebec,2022,Industrial and Technical Support,Communications & Electronics,21694251.85,23559498.37149471,62,37
24,Quebec,2022,Industrial and Technical Support,Construction & Infrastructure,3466830.07,3764904.0839550267,8,7
24,Quebec,2022,Industrial and Technical Support,Digital Systems & Software,7982173.59,8668471.583849207,83,44
24,Quebec,2022,Industrial and Technical Support,Industrial Equipment & Manufacturing,389807.72000000003,423322.9340211641,15,14
24,Quebec,2022,Industrial and Technical Support,Land Systems & Vehicles,17238451.8,18720593.81984127,87,38
24,Quebec,2022,Industrial and Technical Support,"R&D, Engineering & Scientific Services",841844509.38,914225320.3716668,101,72
24,Quebec,2022,Industrial and Technical Support,"Resources, Fuel & Materials",29986723.97,32564947.59175926,463,72
24,Quebec,2023,Core Defence Industrial Complex,Aerospace & Space,2290204566.12,2393708400.744138,36,15
24,Quebec,2023,Core Defence Industrial Complex,Communications & Electronics,40676.92,42515.27857415659,2,2
24,Quebec,2023,Core Defence Industrial Complex,Construction & Infrastructure,586250,612745.06683641,1,1
24,Quebec,2023,Core Defence Industrial Complex,Land Systems & Vehicles,212117.85,221704.33462762574,18,15
24,Quebec,2023,Core Defence Industrial Complex,Marine & Shipbuilding,28051468.85,29319230.968618717,53,17
24,Quebec,2023,Core Defence Industrial Complex,Weapons & Military Equipment,308812596.26,322769117.16035646,40,9
24,Quebec,2023,General Government Support,Administrative,257594008.79,269235749.4800637,557,301
24,Quebec,2023,General Government Support,Communications & Electronics,257911.55,269567.64169318904,2,2
24,Quebec,2023,General Government Support,Construction & Infrastructure,42077239.62,43978884.44050923,202,114
24,Quebec,2023,General Government Support,Industrial Equipment & Manufacturing,20285603.15,21202393.616995543,493,208
24,Quebec,2023,General Government Support,"Resources, Fuel & Materials",718870.59,751359.3308593254,32,27
24,Quebec,2023,Industrial and Technical Support,Administrative,28476867.84,29763855.501769576,235,72
24,Quebec,2023,Industrial and Technical Support,Aerospace & Space,957887.42,1001178.3218586888,15,6
24,Quebec,2023,Industrial and Technical Support,Communications & Electronics,33750243.47,35275556.82860599,81,32
24,Quebec,2023,Industrial and Technical Support,Construction & Infrastructure,2647016.96,2766646.625283259,6,6
24,Quebec,2023,Industrial and Technical Support,Digital Systems & Software,18345067.78,19174157.412323363,105,69
24,Quebec,2023,Industrial and Technical Support,Industrial Equipment & Manufacturing,1639836.94,1713947.9665690644,30,24
24,Quebec,2023,Industrial and Technical Support,Land Systems & Vehicles,19005758.01,19864706.97162317,114,59
24,Quebec,2023,Industrial and Technical Support,"R&D, Engineering & Scientific Services",754742361.91,788852296.7894462,88,74
24,Quebec,2023,Industrial and Technical Support,"Resources, Fuel & Materials",42223905.12,44132178.362215154,382,86
24,Quebec,2024,Core Defence Industrial Complex,Aerospace & Space,83500731.07,85213300.44558111,52,20
24,Quebec,2024,Core Defence Industrial Complex,Construction & Infrastructure,1340592.0699999998,1368087.1217775014,3,2
24,Quebec,2024,Core Defence Industrial Complex,Land Systems & Vehicles,18100419.47,18471652.436134245,44,28
24,Quebec,2024,Core Defence Industrial Complex,Marine & Shipbuilding,110064798.97,112322187.63750154,63,27
24,Quebec,2024,Core Defence Industrial Complex,Weapons & Military Equipment,361567105.68,368982714.43540084,47,16
24,Quebec,2024,General Government Support,Administrative,37316360.4,38081705.26836544,608,285
24,Quebec,2024,General Government Support,Communications & Electronics,19959.57,20368.9334617775,1,1
24,Quebec,2024,General Government Support,Construction & Infrastructure,29642286.09,30250238.50825357,168,80
24,Quebec,2024,General Government Support,Industrial Equipment & Manufacturing,37863678.97,38640249.141541325,525,230
24,Quebec,2024,General Government Support,"R&D, Engineering & Scientific Services",10765.8,10986.602610316966,1,1
24,Quebec,2024,General Government Support,"Resources, Fuel & Materials",2893417.41,2952760.3400994404,47,23
24,Quebec,2024,Industrial and Technical Support,Administrative,14623443.21,14923364.668004971,224,81
24,Quebec,2024,Industrial and Technical Support,Aerospace & Space,1917265.79,1956588.2083157238,26,13
24,Quebec,2024,Industrial and Technical Support,Communications & Electronics,65647435.68,66993840.51371038,67,32
24,Quebec,2024,Industrial and Technical Support,Construction & Infrastructure,4220403.52,4306962.448626475,8,5
24,Quebec,2024,Industrial and Technical Support,Digital Systems & Software,12541496.209999999,12798717.69845867,101,59
24,Quebec,2024,Industrial and Technical Support,Industrial Equipment & Manufacturing,3965191.54,4046516.164499689,29,27
24,Quebec,2024,Industrial and Technical Support,Land Systems & Vehicles,27408295.78,27970429.876171533,142,73
24,Quebec,2024,Industrial and Technical Support,Marine & Shipbuilding,292222.62,298215.9987818521,1,1
24,Quebec,2024,Industrial and Technical Support,"R&D, Engineering & Scientific Services",32965393.22,33641501.346948415,89,65
24,Quebec,2024,Industrial and Technical Support,"Resources, Fuel & Materials",63873683.11,65183708.928912364,460,69
24,Quebec,2025,Core Defence Industrial Complex,Aerospace & Space,722918997.75,722918997.75,112,27
24,Quebec,2025,Core Defence Industrial Complex,Communications & Electronics,45635.88,45635.88,1,1
24,Quebec,2025,Core Defence Industrial Complex,Construction & Infrastructure,17558435.61,17558435.61,3,3
24,Quebec,2025,Core Defence Industrial Complex,Land Systems & Vehicles,7602881.3100000005,7602881.3100000005,46,33
24,Quebec,2025,Core Defence Industrial Complex,Marine & Shipbuilding,40357629.71,40357629.71,172,52
24,Quebec,2025,Core Defence Industrial Complex,Weapons & Military Equipment,404816857.97,404816857.97,37,8
24,Quebec,2025,General Government Support,Administrative,119957356.81,119957356.81,944,371
24,Quebec,2025,General Government Support,Communications & Electronics,305776.51,305776.51,7,7
24,Quebec,2025,General Government Support,Construction & Infrastructure,43920976.76,43920976.76,285,98
24,Quebec,2025,General Government Support,Industrial Equipment & Manufacturing,266751081.26,266751081.26,822,325
24,Quebec,2025,General Government Support,"R&D, Engineering & Scientific Services",200539.4,200539.4,2,2
24,Quebec,2025,General Government Support,"Resources, Fuel & Materials",3688801.1,3688801.1,56,30
24,Quebec,2025,Industrial and Technical Support,Administrative,37974637.38,37974637.38,265,94
24,Quebec,2025,Industrial and Technical Support,Aerospace & Space,3542990.2399999998,3542990.2399999998,64,12
24,Quebec,2025,Industrial and Technical Support,Communications & Electronics,36670309.37,36670309.37,93,44
24,Quebec,2025,Industrial and Technical Support,Construction & Infrastructure,16026924.81,16026924.81,11,10
24,Quebec,2025,Industrial and Technical Support,Digital Systems & Software,27286943.27,27286943.27,141,68
24,Quebec,2025,Industrial and Technical Support,Industrial Equipment & Manufacturing,11099065.88,11099065.88,41,28
24,Quebec,2025,Industrial and Technical Support,Land Systems & Vehicles,37747245.1,37747245.1,111,59
24,Quebec,2025,Industrial and Technical Support,Marine & Shipbuilding,230006.64,230006.64,1,1
24,Quebec,2025,Industrial and Technical Support,"R&D, Engineering & Scientific Services",147084296.12,147084296.12,123,86
24,Quebec,2025,Industrial and Technical Support,"Resources, Fuel & Materials",68338967.49,68338967.49,504,106
24,Quebec,2026,Core Defence Industrial Complex,Aerospace & Space,365339709.57,357501670.5089034,8,6
24,Quebec,2026,Core Defence Industrial Complex,Land Systems & Vehicles,305259.95,298710.8688319428,10,9
24,Quebec,2026,Core Defence Industrial Complex,Marine & Shipbuilding,145267704.59,142151114.98020262,105,53
24,Quebec,2026,Core Defence Industrial Complex,Weapons & Military Equipment,470377218.36,460285692.81711555,41,16
24,Quebec,2026,General Government Support,Administrative,12087962.02,11828625.52851013,206,127
24,Quebec,2026,General Government Support,Communications & Electronics,163547.23,160038.46940405245,2,2
24,Quebec,2026,General Government Support,Construction & Infrastructure,4778044.57,4675535.86647199,45,22
24,Quebec,2026,General Government Support,Industrial Equipment & Manufacturing,22195746.13,21719556.105756853,278,142
24,Quebec,2026,General Government Support,"Resources, Fuel & Materials",455926.02,446144.5320858164,22,13
24,Quebec,2026,Industrial and Technical Support,Administrative,4311872.8,4219365.397854588,75,45
24,Quebec,2026,Industrial and Technical Support,Aerospace & Space,147958.11,144783.80013110844,3,3
24,Quebec,2026,Industrial and Technical Support,Communications & Electronics,9282875.53,9083719.678343266,38,21
24,Quebec,2026,Industrial and Technical Support,Construction & Infrastructure,129025.92,126257.78345649582,2,2
24,Quebec,2026,Industrial and Technical Support,Digital Systems & Software,9555026.65,9350032.03772348,44,28
24,Quebec,2026,Industrial and Technical Support,Industrial Equipment & Manufacturing,291925.96,285662.9477473182,16,15
24,Quebec,2026,Industrial and Technical Support,Land Systems & Vehicles,2975803.33,2911960.1119547077,28,20
24,Quebec,2026,Industrial and Technical Support,"R&D, Engineering & Scientific Services",845520730.43,827380833.9487841,50,39
24,Quebec,2026,Industrial and Technical Support,"Resources, Fuel & Materials",18060012.56,17672551.02712753,143,25
35,Ontario,2016,Core Defence Industrial Complex,Aerospace & Space,5042000,6447791.277258567,1,1
35,Ontario,2016,Core Defence Industrial Complex,Land Systems & Vehicles,2579936.6,3299264.7174454825,4,4
35,Ontario,2016,Core Defence Industrial Complex,Marine & Shipbuilding,4739035.18,6060354.9576012455,10,7
35,Ontario,2016,General Government Support,Administrative,51483433.839999996,65837849.194143295,221,110
35,Ontario,2016,General Government Support,Communications & Electronics,70398.48,90026.716635514,1,1
35,Ontario,2016,General Government Support,Construction & Infrastructure,24614904.32,31477938.39052959,24,11
35,Ontario,2016,General Government Support,Industrial Equipment & Manufacturing,17998950.52,23017349.496760122,62,42
35,Ontario,2016,General Government Support,Marine & Shipbuilding,40421.29,51691.40045171339,2,2
35,Ontario,2016,General Government Support,"R&D, Engineering & Scientific Services",23980,30666.01246105919,2,2
35,Ontario,2016,General Government Support,"Resources, Fuel & Materials",2070204.74,2647411.3575389404,11,4
35,Ontario,2016,Industrial and Technical Support,Administrative,1415997.19,1810800.1448442366,11,10
35,Ontario,2016,Industrial and Technical Support,Aerospace & Space,51819.380000000005,66267.46258566978,2,2
35,Ontario,2016,Industrial and Technical Support,Communications & Electronics,190491615.62,243603763.90034264,23,19
35,Ontario,2016,Industrial and Technical Support,Construction & Infrastructure,375248.47000000003,479873.8222274143,4,4
35,Ontario,2016,Industrial and Technical Support,Digital Systems & Software,13802424.23,17650763.695996884,34,26
35,Ontario,2016,Industrial and Technical Support,Industrial Equipment & Manufacturing,28256.79,36135.24079439252,2,2
35,Ontario,2016,Industrial and Technical Support,Land Systems & Vehicles,2295522.83,2935551.7810436133,34,14
35,Ontario,2016,Industrial and Technical Support,"R&D, Engineering & Scientific Services",19578202.66,25036922.716292832,28,19
35,Ontario,2016,Industrial and Technical Support,"Resources, Fuel & Materials",1085882.83,1388644.5536292833,44,14
35,Ontario,2016,Industrial and Technical Support,Weapons & Military Equipment,1263615.8,1615932.3548286604,1,1
35,Ontario,2017,Core Defence Industrial Complex,Aerospace & Space,652267.41,821336.7233282209,19,11
35,Ontario,2017,Core Defence Industrial Complex,Communications & Electronics,24921.6,31381.339877300612,1,1
35,Ontario,2017,Core Defence Industrial Complex,Construction & Infrastructure,630263.75,793629.6606595091,2,2
35,Ontario,2017,Core Defence Industrial Complex,Land Systems & Vehicles,13373475.04,16839912.588711657,20,11
35,Ontario,2017,Core Defence Industrial Complex,Marine & Shipbuilding,12880628.39,16219318.877592023,51,28
35,Ontario,2017,Core Defence Industrial Complex,Weapons & Military Equipment,41944218.52,52816262.89098159,38,11
35,Ontario,2017,General Government Support,Administrative,1935853416.94,2437631373.17138,1204,456
35,Ontario,2017,General Government Support,Communications & Electronics,6039558.51,7605026.896794478,12,9
35,Ontario,2017,General Government Support,Construction & Infrastructure,62729077.2,78988607.94662577,321,146
35,Ontario,2017,General Government Support,Digital Systems & Software,123327.13,155293.8247392638,1,1
35,Ontario,2017,General Government Support,Industrial Equipment & Manufacturing,46455872.74,58497348.95634969,567,301
35,Ontario,2017,General Government Support,Marine & Shipbuilding,273018.57,343785.6533282208,7,7
35,Ontario,2017,General Government Support,"R&D, Engineering & Scientific Services",140344.25,176721.82400306748,4,4
35,Ontario,2017,General Government Support,"Resources, Fuel & Materials",20569913.46,25901685.507147238,111,29
35,Ontario,2017,General Government Support,Weapons & Military Equipment,757852.6,954289.8536809816,2,1
35,Ontario,2017,Industrial and Technical Support,Administrative,98936080,124580554.72392637,197,72
35,Ontario,2017,Industrial and Technical Support,Aerospace & Space,55520743.72,69911856.73944785,215,4
35,Ontario,2017,Industrial and Technical Support,Communications & Electronics,89821301.33,113103203.05510736,153,90
35,Ontario,2017,Industrial and Technical Support,Construction & Infrastructure,11295408.68,14223206.328650307,20,18
35,Ontario,2017,Industrial and Technical Support,Digital Systems & Software,108178124.29,136218159.57375765,632,180
35,Ontario,2017,Industrial and Technical Support,Industrial Equipment & Manufacturing,978020.94,1231526.3676993866,27,22
35,Ontario,2017,Industrial and Technical Support,Land Systems & Vehicles,52475075.69,66076744.08203988,379,64
35,Ontario,2017,Industrial and Technical Support,Marine & Shipbuilding,1779007.45,2240130.546702454,2,2
35,Ontario,2017,Industrial and Technical Support,"R&D, Engineering & Scientific Services",108756761.37,136946780.80486196,270,134
35,Ontario,2017,Industrial and Technical Support,"Resources, Fuel & Materials",10061886.24,12669951.845153375,332,69
35,Ontario,2018,Core Defence Industrial Complex,Aerospace & Space,3494616.15,4301469.054197901,21,19
35,Ontario,2018,Core Defence Industrial Complex,Communications & Electronics,60812,74852.55172413793,2,2
35,Ontario,2018,Core Defence Industrial Complex,Construction & Infrastructure,191800.8,236084.6428785607,1,1
35,Ontario,2018,Core Defence Industrial Complex,Land Systems & Vehicles,18605734.05,22901510.727211393,43,25
35,Ontario,2018,Core Defence Industrial Complex,Marine & Shipbuilding,12794896.73,15749040.802593702,61,31
35,Ontario,2018,Core Defence Industrial Complex,Weapons & Military Equipment,120067202.33,147788865.23677662,38,20
35,Ontario,2018,General Government Support,Administrative,474025496.47,583470663.5710194,1519,575
35,Ontario,2018,General Government Support,Communications & Electronics,2075710.6500000001,2554960.185382309,21,18
35,Ontario,2018,General Government Support,Construction & Infrastructure,90602648.36,111521400.7549625,291,157
35,Ontario,2018,General Government Support,Industrial Equipment & Manufacturing,71293464.24,87754024.19946027,766,342
35,Ontario,2018,General Government Support,Marine & Shipbuilding,189987,233852.0644677661,9,9
35,Ontario,2018,General Government Support,"R&D, Engineering & Scientific Services",233926.45,287936.4549475262,9,7
35,Ontario,2018,General Government Support,"Resources, Fuel & Materials",12754467.41,15699276.976926535,91,33
35,Ontario,2018,Industrial and Technical Support,Administrative,31910018.41,39277548.897466265,201,84
35,Ontario,2018,Industrial and Technical Support,Aerospace & Space,61242309.58,75382213.1411994,67,8
35,Ontario,2018,Industrial and Technical Support,Communications & Electronics,107980442.37,132911459.04913042,196,105
35,Ontario,2018,Industrial and Technical Support,Construction & Infrastructure,6255451.91,7699739.157586207,43,36
35,Ontario,2018,Industrial and Technical Support,Digital Systems & Software,170257534.33,209567369.84247375,891,194
35,Ontario,2018,Industrial and Technical Support,Industrial Equipment & Manufacturing,5628657.26,6928227.302038981,50,46
35,Ontario,2018,Industrial and Technical Support,Land Systems & Vehicles,74712173.92,91962061.15190405,438,72
35,Ontario,2018,Industrial and Technical Support,Marine & Shipbuilding,77872.65,95852.2423538231,2,2
35,Ontario,2018,Industrial and Technical Support,"R&D, Engineering & Scientific Services",884873154.75,1089176701.723763,433,206
35,Ontario,2018,Industrial and Technical Support,"Resources, Fuel & Materials",17988626.75,22141922.881184407,414,87
35,Ontario,2018,Industrial and Technical Support,Weapons & Military Equipment,226288.66,278535.2171814093,1,1
35,Ontario,2019,Core Defence Industrial Complex,Administrative,51635.44,62342.200352941174,1,1
35,Ontario,2019,Core Defence Industrial Complex,Aerospace & Space,12276095.9,14821580.491029412,36,18
35,Ontario,2019,Core Defence Industrial Complex,Communications & Electronics,11651845.19,14067889.56027941,4,4
35,Ontario,2019,Core Defence Industrial Complex,Construction & Infrastructure,783754.2,946267.9385294116,5,3
35,Ontario,2019,Core Defence Industrial Complex,Digital Systems & Software,23965.3,28934.57544117647,1,1
35,Ontario,2019,Core Defence Industrial Complex,Land Systems & Vehicles,9604274.32,11595748.848117646,34,18
35,Ontario,2019,Core Defence Industrial Complex,Marine & Shipbuilding,38303036.19,46245283.39998529,34,25
35,Ontario,2019,Core Defence Industrial Complex,Weapons & Military Equipment,7666281.85,9255907.939485293,17,10
35,Ontario,2019,General Government Support,Administrative,280575006.97,338753059.8858382,1430,534
35,Ontario,2019,General Government Support,Aerospace & Space,1269207.11,1532380.937220588,18,13
35,Ontario,2019,General Government Support,Communications & Electronics,9284586.94,11209773.349617647,52,46
35,Ontario,2019,General Government Support,Construction & Infrastructure,69036875.24,83351874.37064706,263,162
35,Ontario,2019,General Government Support,Digital Systems & Software,15989059.95,19304438.55727941,9,9
35,Ontario,2019,General Government Support,Industrial Equipment & Manufacturing,40463652.45,48853909.79625,563,264
35,Ontario,2019,General Government Support,Marine & Shipbuilding,486749.65,587678.6215441176,12,12
35,Ontario,2019,General Government Support,"R&D, Engineering & Scientific Services",1269606.92,1532863.649,46,32
35,Ontario,2019,General Government Support,"Resources, Fuel & Materials",7742124.39,9347476.653220588,73,39
35,Ontario,2019,General Government Support,Weapons & Military Equipment,654779.47,790549.9189264706,6,5
35,Ontario,2019,Industrial and Technical Support,Administrative,17700210.87,21370401.653338235,211,97
35,Ontario,2019,Industrial and Technical Support,Aerospace & Space,5255092.11,6344750.915161764,10,7
35,Ontario,2019,Industrial and Technical Support,Communications & Electronics,64926133.21,78388757.89030883,251,127
35,Ontario,2019,Industrial and Technical Support,Construction & Infrastructure,11795839.24,14241741.200058822,26,20
35,Ontario,2019,Industrial and Technical Support,Digital Systems & Software,169267128.17,204365165.0405441,856,208
35,Ontario,2019,Industrial and Technical Support,Industrial Equipment & Manufacturing,3193550.06,3855742.0577352936,51,46
35,Ontario,2019,Industrial and Technical Support,Land Systems & Vehicles,32163898.28,38833177.18805882,236,59
35,Ontario,2019,Industrial and Technical Support,Marine & Shipbuilding,74438.94,89874.0731470588,2,2
35,Ontario,2019,Industrial and Technical Support,"R&D, Engineering & Scientific Services",288424940.68,348230700.43864703,312,146
35,Ontario,2019,Industrial and Technical Support,"Resources, Fuel & Materials",15972478.85,19284419.31742647,394,64
35,Ontario,2019,Industrial and Technical Support,Weapons & Military Equipment,913436.61,1102840.3776617646,6,4
35,Ontario,2020,Core Defence Industrial Complex,Aerospace & Space,3622953.6799999997,4342255.432525547,16,8
35,Ontario,2020,Core Defence Industrial Complex,Construction & Infrastructure,2934067.41,3516597.581912409,2,2
35,Ontario,2020,Core Defence Industrial Complex,Land Systems & Vehicles,6209205.1,7441981.587007299,26,17
35,Ontario,2020,Core Defence Industrial Complex,Marine & Shipbuilding,7023554.96,8418012.587094892,24,17
35,Ontario,2020,Core Defence Industrial Complex,Weapons & Military Equipment,28512174.56,34172985.85950365,25,6
35,Ontario,2020,General Government Support,Administrative,266654201.01,319595765.006146,1250,512
35,Ontario,2020,General Government Support,Communications & Electronics,8120693.84,9732977.58049635,29,15
35,Ontario,2020,General Government Support,Construction & Infrastructure,190661832.62,228515860.70221898,317,151
35,Ontario,2020,General Government Support,Industrial Equipment & Manufacturing,51549512.95,61784160.776569344,698,320
35,Ontario,2020,General Government Support,Marine & Shipbuilding,46948.09,56269.17064233577,3,3
35,Ontario,2020,General Government Support,"R&D, Engineering & Scientific Services",285992.88,342773.9481459854,5,4
35,Ontario,2020,General Government Support,"Resources, Fuel & Materials",4094436.93,4907347.035810219,49,27
35,Ontario,2020,Industrial and Technical Support,Administrative,19419445.39,23274984.912686132,210,84
35,Ontario,2020,Industrial and Technical Support,Aerospace & Space,1825366.73,2187775.3070510947,28,5
35,Ontario,2020,Industrial and Technical Support,Communications & Electronics,181102064.97,217058095.38740146,198,97
35,Ontario,2020,Industrial and Technical Support,Construction & Infrastructure,17303289.4,20738687.00350365,22,22
35,Ontario,2020,Industrial and Technical Support,Digital Systems & Software,115346509.83,138247422.73055476,708,168
35,Ontario,2020,Industrial and Technical Support,Industrial Equipment & Manufacturing,5570502.65,6676471.059343066,45,41
