region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,sales_bucket,n_firms,avg_employees,total_jobs,lq_sales,lq_firms,lq_jobs,suppressed
825,Calgary,2025,PRIMARY,Primary,primary,120.541,>=$5M,40,15.7,628.0,0.504,0.719,0.626,False
828,Canmore,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
225,Cape Breton,2025,PRIMARY,Primary,primary,2.991,<$5M,3,5.3,16.0,0.288,1.284,0.275,False
531,Centre Wellington,2025,PRIMARY,Primary,primary,17.698,>=$5M,3,29.7,89.0,7.584,3.511,5.773,False
105,Charlottetown,2025,PRIMARY,Primary,primary,1.41,<$5M,3,2.7,8.0,0.118,0.84,0.106,False
556,Chatham-Kent,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
930,Chilliwack,2025,PRIMARY,Primary,primary,45.198,>=$5M,10,18.1,181.0,4.032,2.831,3.048,False
527,Cobourg,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
567,Collingwood,2025,PRIMARY,Primary,primary,9.741,>=$5M,2,21.0,42.0,2.039,1.841,2.317,False
501,Cornwall,2025,PRIMARY,Primary,primary,17.885,>=$5M,2,52.0,104.0,2.135,0.968,2.601,False
943,Courtenay,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
437,Cowansville,2025,PRIMARY,Primary,primary,3.538,<$5M,2,8.0,16.0,1.505,3.688,1.454,False
905,Cranbrook,2025,PRIMARY,Primary,primary,1.596,<$5M,2,4.5,9.0,0.54,1.825,0.524,False
411,Dolbeau-Mistassini,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
447,Drummondville,2025,PRIMARY,Primary,primary,83.499,>=$5M,8,49.2,394.0,4.382,2.131,5.381,False
937,Duncan,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
835,Edmonton,2025,PRIMARY,Primary,primary,106.434,>=$5M,32,14.8,473.0,0.545,0.688,0.558,False
335,Edmundston,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
563,Essa,2025,PRIMARY,Primary,primary,1.239,<$5M,2,3.0,6.0,1.002,4.744,0.934,False
750,Estevan,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
977,Fort St. John,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
320,Fredericton,2025,PRIMARY,Primary,primary,1.058,<$5M,2,2.0,4.0,0.052,0.602,0.045,False
450,Granby,2025,PRIMARY,Primary,primary,1.599,<$5M,3,2.7,8.0,0.099,0.941,0.133,False
850,Grande Prairie,2025,PRIMARY,Primary,primary,41.071,>=$5M,4,23.8,95.0,3.089,1.224,1.604,False
580,Greater Sudbury / Grand Sudbury,2025,PRIMARY,Primary,primary,12.881,>=$5M,6,12.3,74.0,0.634,1.143,0.787,False
550,Guelph,2025,PRIMARY,Primary,primary,10.926,>=$5M,8,7.5,60.0,0.498,1.704,0.665,False
205,Halifax,2025,PRIMARY,Primary,primary,83.733,>=$5M,13,29.5,384.0,1.26,0.701,1.054,False
537,Hamilton,2025,PRIMARY,Primary,primary,119.424,>=$5M,31,17.1,529.0,1.227,1.254,1.197,False
502,Hawkesbury,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
533,Ingersoll,2025,PRIMARY,Primary,primary,,>=$5M,<2,,,,,,True
456,Joliette,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
925,Kamloops,2025,PRIMARY,Primary,primary,2.616,<$5M,2,6.0,12.0,0.201,0.474,0.163,False
530,Kawartha Lakes,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
915,Kelowna,2025,PRIMARY,Primary,primary,87.89,>=$5M,11,24.8,273.0,2.467,0.963,1.67,False
598,Kenora,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
521,Kingston,2025,PRIMARY,Primary,primary,0.804,<$5M,2,2.0,4.0,0.047,0.332,0.04,False
541,Kitchener - Cambridge - Waterloo,2025,PRIMARY,Primary,primary,99.579,>=$5M,30,17.0,511.0,1.154,1.728,1.504,False
468,Lachute,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
832,Lacombe,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
810,Lethbridge,2025,PRIMARY,Primary,primary,2.112,<$5M,4,3.0,12.0,0.127,0.918,0.148,False
840,Lloydminster,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
555,London,2025,PRIMARY,Primary,primary,365.08,>=$5M,22,50.8,1118.0,4.504,1.265,2.938,False
403,Matane,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
805,Medicine Hat,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
571,Midland,2025,PRIMARY,Primary,primary,10.292,>=$5M,2,10.0,20.0,3.371,2.191,1.086,False
305,Moncton,2025,PRIMARY,Primary,primary,22.77,>=$5M,4,28.2,113.0,0.986,0.711,1.084,False
462,Montréal,2025,PRIMARY,Primary,primary,1180.3,>=$5M,178,28.7,5104.0,1.595,1.276,1.844,False
938,Nanaimo,2025,PRIMARY,Primary,primary,1.204,<$5M,2,3.5,7.0,0.075,0.378,0.092,False
907,Nelson,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
547,Norfolk,2025,PRIMARY,Primary,primary,14.52,>=$5M,4,22.0,88.0,1.172,2.297,1.338,False
575,North Bay,2025,PRIMARY,Primary,primary,1.238,<$5M,3,2.3,7.0,0.147,1.158,0.159,False
569,Orillia,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
532,Oshawa,2025,PRIMARY,Primary,primary,18.756,>=$5M,10,12.1,121.0,0.63,1.069,0.813,False
505,Ottawa - Gatineau,2025,PRIMARY,Primary,primary,144.977,>=$5M,32,18.0,576.0,0.917,0.711,0.659,False
566,Owen Sound,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
939,Parksville,2025,PRIMARY,Primary,primary,1.548,<$5M,2,4.5,9.0,0.58,1.713,0.626,False
515,Pembroke,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
913,Penticton,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
529,Peterborough,2025,PRIMARY,Primary,primary,2.284,<$5M,2,6.5,13.0,0.11,0.332,0.133,False
940,Port Alberni,2025,PRIMARY,Primary,primary,21.549,>=$5M,2,27.5,55.0,10.501,2.223,3.928,False
607,Portage la Prairie,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
945,Powell River,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
745,Prince Albert,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
970,Prince George,2025,PRIMARY,Primary,primary,1.47,<$5M,3,2.7,8.0,0.107,0.888,0.126,False
955,Prince Rupert,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
421,Québec,2025,PRIMARY,Primary,primary,71.259,>=$5M,28,14.7,412.0,0.649,1.18,0.748,False
830,Red Deer,2025,PRIMARY,Primary,primary,2.65,<$5M,2,5.0,10.0,0.189,0.482,0.144,False
705,Regina,2025,PRIMARY,Primary,primary,48.328,>=$5M,7,28.1,197.0,1.694,0.876,1.085,False
404,Rimouski,2025,PRIMARY,Primary,primary,,>=$5M,<2,,,,,,True
485,Rouyn-Noranda,2025,PRIMARY,Primary,primary,2.109,<$5M,2,6.0,12.0,0.423,1.583,0.428,False
RURAL_AB,Rural Alberta,2025,PRIMARY,Primary,primary,32.552,>=$5M,9,11.6,104.0,0.303,0.338,0.221,False
RURAL_BC,Rural British Columbia,2025,PRIMARY,Primary,primary,62.426,>=$5M,13,14.9,194.0,1.057,0.659,0.601,False
RURAL_MB,Rural Manitoba,2025,PRIMARY,Primary,primary,0.528,<$5M,3,1.0,3.0,0.013,0.285,0.014,False
RURAL_NB,Rural New Brunswick,2025,PRIMARY,Primary,primary,1.79,<$5M,4,2.5,10.0,0.061,0.549,0.074,False
RURAL_NL,Rural Newfoundland and Labrador,2025,PRIMARY,Primary,primary,0.736,<$5M,2,2.0,4.0,0.031,0.315,0.029,False
RURAL_NS,Rural Nova Scotia,2025,PRIMARY,Primary,primary,20.1,>=$5M,5,20.2,101.0,0.473,0.46,0.491,False
RURAL_NU,Rural Nunavut,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
RURAL_ON,Rural Ontario,2025,PRIMARY,Primary,primary,116.575,>=$5M,45,9.3,419.0,0.711,0.951,0.536,False
RURAL_QC,Rural Quebec,2025,PRIMARY,Primary,primary,152.69,>=$5M,59,13.6,802.0,0.716,1.127,0.815,False
RURAL_SK,Rural Saskatchewan,2025,PRIMARY,Primary,primary,1.389,<$5M,4,2.0,8.0,0.024,0.295,0.033,False
408,Saguenay,2025,PRIMARY,Primary,primary,9.934,>=$5M,6,9.2,55.0,0.395,1.144,0.478,False
310,Saint John,2025,PRIMARY,Primary,primary,3.159,<$5M,3,5.7,17.0,0.239,0.809,0.244,False
428,Saint-Georges,2025,PRIMARY,Primary,primary,7.49,>=$5M,3,16.3,49.0,1.338,2.692,2.106,False
452,Saint-Hyacinthe,2025,PRIMARY,Primary,primary,16.514,>=$5M,7,13.3,93.0,1.26,3.249,1.811,False
467,Sainte-Agathe-des-Monts,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
423,Sainte-Marie,2025,PRIMARY,Primary,primary,,>=$5M,<2,,,,,,True
465,Salaberry-de-Valleyfield,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
562,Sarnia,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
725,Saskatoon,2025,PRIMARY,Primary,primary,27.596,>=$5M,10,11.3,113.0,0.72,1.0,0.597,False
590,Sault Ste. Marie,2025,PRIMARY,Primary,primary,1.424,<$5M,2,4.0,8.0,0.183,0.778,0.171,False
412,Sept-Îles,2025,PRIMARY,Primary,primary,4.838,<$5M,4,6.8,27.0,1.6,5.104,1.673,False
444,Shawinigan,2025,PRIMARY,Primary,primary,0.344,<$5M,2,1.0,2.0,0.054,1.194,0.062,False
433,Sherbrooke,2025,PRIMARY,Primary,primary,33.95,>=$5M,10,17.9,179.0,1.065,1.259,1.187,False
934,Squamish,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
539,St. Catharines - Niagara,2025,PRIMARY,Primary,primary,160.76,>=$5M,16,26.2,420.0,3.299,1.164,1.727,False
001,St. John's,2025,PRIMARY,Primary,primary,5.047,>=$5M,3,8.3,25.0,0.195,0.451,0.168,False
553,Stratford,2025,PRIMARY,Primary,primary,44.54,>=$5M,2,48.0,96.0,6.601,1.49,3.709,False
430,Thetford Mines,2025,PRIMARY,Primary,primary,6.659,>=$5M,6,7.2,43.0,1.52,5.184,1.868,False
595,Thunder Bay,2025,PRIMARY,Primary,primary,1.94,<$5M,3,3.7,11.0,0.138,0.744,0.146,False
535,Toronto,2025,PRIMARY,Primary,primary,1149.56,>=$5M,260,21.6,5607.0,1.061,1.188,1.406,False
910,Trail,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
442,Trois-Rivières,2025,PRIMARY,Primary,primary,42.832,>=$5M,10,20.2,202.0,1.657,1.763,1.8,False
480,Val-d'Or,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
933,Vancouver,2025,PRIMARY,Primary,primary,254.875,>=$5M,102,12.2,1240.0,0.559,0.916,0.639,False
918,Vernon,2025,PRIMARY,Primary,primary,2.154,<$5M,2,5.5,11.0,0.29,0.733,0.284,False
935,Victoria,2025,PRIMARY,Primary,primary,162.949,>=$5M,9,44.8,403.0,3.145,0.525,1.246,False
440,Victoriaville,2025,PRIMARY,Primary,primary,4.76,<$5M,4,6.8,27.0,0.6,2.09,0.743,False
865,Wetaskiwin,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
950,Williams Lake,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
559,Windsor,2025,PRIMARY,Primary,primary,48.861,>=$5M,17,18.2,310.0,0.89,1.234,1.225,False
602,Winnipeg,2025,PRIMARY,Primary,primary,83.62,>=$5M,31,12.0,372.0,0.742,1.249,0.688,False
544,Woodstock,2025,PRIMARY,Primary,primary,3.503,<$5M,3,6.7,20.0,0.642,2.187,0.826,False
995,Yellowknife,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
710,Yorkton,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
932,Abbotsford - Mission,2017,SECONDARY,Secondary,secondary,87.303,>=$5M,49,7.1,346.0,0.565,0.867,0.638,False
410,Alma,2017,SECONDARY,Secondary,secondary,22.311,>=$5M,11,9.5,105.0,0.689,0.961,0.83,False
481,Amos,2017,SECONDARY,Secondary,secondary,8.82,>=$5M,3,20.0,60.0,0.355,0.465,0.758,False
406,Baie-Comeau,2017,SECONDARY,Secondary,secondary,32.752,>=$5M,7,17.7,124.0,1.286,0.886,1.313,False
568,Barrie,2017,SECONDARY,Secondary,secondary,87.127,>=$5M,63,6.5,408.0,0.425,1.041,0.69,False
328,Bathurst,2017,SECONDARY,Secondary,secondary,30.633,>=$5M,10,13.9,139.0,0.993,0.954,1.096,False
522,Belleville - Quinte West,2017,SECONDARY,Secondary,secondary,74.879,>=$5M,29,10.8,313.0,0.682,0.725,0.846,False
610,Brandon,2017,SECONDARY,Secondary,secondary,18.137,>=$5M,16,5.8,93.0,0.27,0.895,0.411,False
543,Brantford,2017,SECONDARY,Secondary,secondary,56.671,>=$5M,21,6.4,134.0,0.375,0.499,0.295,False
512,Brockville,2017,SECONDARY,Secondary,secondary,6.048,>=$5M,6,5.3,32.0,0.18,0.437,0.231,False
806,Brooks,2017,SECONDARY,Secondary,secondary,48.977,>=$5M,3,14.3,43.0,1.333,0.439,0.543,False
825,Calgary,2017,SECONDARY,Secondary,secondary,3301.841,>=$5M,931,14.8,13799.0,2.027,2.044,2.827,False
944,Campbell River,2017,SECONDARY,Secondary,secondary,25.965,>=$5M,19,6.6,125.0,0.725,1.146,0.867,False
330,Campbellton,2017,SECONDARY,Secondary,secondary,6.111,>=$5M,3,11.0,33.0,0.361,0.622,0.45,False
833,Camrose,2017,SECONDARY,Secondary,secondary,,<$5M,<2,,,,,,True
828,Canmore,2017,SECONDARY,Secondary,secondary,6.762,>=$5M,7,4.9,34.0,0.472,0.783,0.503,False
225,Cape Breton,2017,SECONDARY,Secondary,secondary,24.6,>=$5M,18,6.7,120.0,0.292,0.728,0.346,False
531,Centre Wellington,2017,SECONDARY,Secondary,secondary,32.865,>=$5M,7,20.4,143.0,1.991,0.814,2.199,False
105,Charlottetown,2017,SECONDARY,Secondary,secondary,72.872,>=$5M,40,7.2,288.0,0.805,1.104,0.583,False
556,Chatham-Kent,2017,SECONDARY,Secondary,secondary,53.363,>=$5M,19,5.3,101.0,0.465,0.562,0.264,False
930,Chilliwack,2017,SECONDARY,Secondary,secondary,30.747,>=$5M,20,6.8,136.0,0.42,0.628,0.457,False
527,Cobourg,2017,SECONDARY,Secondary,secondary,50.196,>=$5M,9,9.1,82.0,1.41,1.056,0.58,False
567,Collingwood,2017,SECONDARY,Secondary,secondary,48.165,>=$5M,11,19.5,215.0,1.436,1.102,2.229,False
015,Corner Brook,2017,SECONDARY,Secondary,secondary,13.698,>=$5M,10,6.6,66.0,0.515,1.134,0.555,False
501,Cornwall,2017,SECONDARY,Secondary,secondary,15.651,>=$5M,10,7.3,73.0,0.239,0.456,0.317,False
943,Courtenay,2017,SECONDARY,Secondary,secondary,23.718,>=$5M,35,3.5,121.0,0.549,1.444,0.667,False
437,Cowansville,2017,SECONDARY,Secondary,secondary,8.379,>=$5M,6,9.5,57.0,0.419,1.054,0.938,False
905,Cranbrook,2017,SECONDARY,Secondary,secondary,9.387,>=$5M,11,4.1,45.0,0.403,0.958,0.444,False
975,Dawson Creek,2017,SECONDARY,Secondary,secondary,10.575,>=$5M,9,5.9,53.0,0.42,0.9,0.559,False
411,Dolbeau-Mistassini,2017,SECONDARY,Secondary,secondary,2.352,<$5M,3,5.3,16.0,0.119,0.483,0.213,False
447,Drummondville,2017,SECONDARY,Secondary,secondary,136.954,>=$5M,28,14.2,398.0,1.002,0.771,0.996,False
937,Duncan,2017,SECONDARY,Secondary,secondary,19.603,>=$5M,19,5.1,96.0,0.412,0.882,0.55,False
835,Edmonton,2017,SECONDARY,Secondary,secondary,2205.035,>=$5M,525,14.3,7492.0,1.527,1.242,1.602,False
335,Edmundston,2017,SECONDARY,Secondary,secondary,58.563,>=$5M,10,8.1,81.0,1.991,1.306,0.893,False
582,Elliot Lake,2017,SECONDARY,Secondary,secondary,2.499,<$5M,3,4.3,13.0,0.519,0.93,0.471,False
750,Estevan,2017,SECONDARY,Secondary,secondary,2.31,<$5M,3,3.3,10.0,0.108,0.565,0.171,False
977,Fort St. John,2017,SECONDARY,Secondary,secondary,39.042,>=$5M,18,12.2,220.0,0.725,1.253,1.446,False
320,Fredericton,2017,SECONDARY,Secondary,secondary,100.613,>=$5M,53,8.4,447.0,0.452,1.661,0.837,False
011,Gander,2017,SECONDARY,Secondary,secondary,14.994,>=$5M,5,13.2,66.0,1.013,1.208,1.12,False
450,Granby,2017,SECONDARY,Secondary,secondary,100.069,>=$5M,31,8.0,247.0,0.791,0.952,0.798,False
010,Grand Falls-Windsor,2017,SECONDARY,Secondary,secondary,3.801,<$5M,3,6.3,19.0,0.2,0.574,0.362,False
850,Grande Prairie,2017,SECONDARY,Secondary,secondary,253.561,>=$5M,47,13.1,615.0,2.182,1.435,1.819,False
580,Greater Sudbury / Grand Sudbury,2017,SECONDARY,Secondary,secondary,139.035,>=$5M,59,7.1,421.0,0.837,1.094,0.759,False
550,Guelph,2017,SECONDARY,Secondary,secondary,209.684,>=$5M,46,11.6,533.0,1.356,1.042,1.043,False
205,Halifax,2017,SECONDARY,Secondary,secondary,336.926,>=$5M,201,7.4,1484.0,0.664,1.207,0.72,False
537,Hamilton,2017,SECONDARY,Secondary,secondary,1342.828,>=$5M,228,11.7,2663.0,2.144,1.105,1.193,False
502,Hawkesbury,2017,SECONDARY,Secondary,secondary,11.298,>=$5M,6,9.0,54.0,0.488,0.945,0.846,False
821,High River,2017,SECONDARY,Secondary,secondary,3.03,<$5M,3,6.0,18.0,0.193,0.609,0.441,False
533,Ingersoll,2017,SECONDARY,Secondary,secondary,,>=$5M,<2,,,,,,True
456,Joliette,2017,SECONDARY,Secondary,secondary,47.535,>=$5M,24,6.9,165.0,0.973,1.073,0.855,False
925,Kamloops,2017,SECONDARY,Secondary,secondary,105.056,>=$5M,46,9.2,424.0,1.073,1.099,1.055,False
530,Kawartha Lakes,2017,SECONDARY,Secondary,secondary,5.649,>=$5M,6,5.8,35.0,0.115,0.256,0.189,False
915,Kelowna,2017,SECONDARY,Secondary,secondary,200.616,>=$5M,142,6.5,918.0,1.021,1.616,1.345,False
598,Kenora,2017,SECONDARY,Secondary,secondary,15.585,>=$5M,17,4.3,73.0,0.999,2.195,1.001,False
210,Kentville,2017,SECONDARY,Secondary,secondary,1.176,<$5M,4,2.0,8.0,0.061,0.473,0.113,False
521,Kingston,2017,SECONDARY,Secondary,secondary,109.105,>=$5M,70,7.2,502.0,0.884,1.276,0.954,False
541,Kitchener - Cambridge - Waterloo,2017,SECONDARY,Secondary,secondary,903.777,>=$5M,146,17.0,2484.0,1.287,0.916,1.272,False
468,Lachute,2017,SECONDARY,Secondary,secondary,12.536,>=$5M,9,5.8,52.0,1.04,1.575,1.028,False
832,Lacombe,2017,SECONDARY,Secondary,secondary,3.087,<$5M,4,4.2,17.0,0.22,0.72,0.284,False
936,Ladysmith,2017,SECONDARY,Secondary,secondary,3.105,<$5M,2,7.5,15.0,0.52,0.74,0.593,False
810,Lethbridge,2017,SECONDARY,Secondary,secondary,66.402,>=$5M,41,8.1,334.0,0.493,0.905,0.709,False
840,Lloydminster,2017,SECONDARY,Secondary,secondary,162.409,>=$5M,24,14.0,335.0,2.668,1.505,1.932,False
555,London,2017,SECONDARY,Secondary,secondary,282.958,>=$5M,131,10.2,1337.0,0.541,0.885,0.655,False
403,Matane,2017,SECONDARY,Secondary,secondary,19.437,>=$5M,3,10.3,31.0,0.989,0.575,0.457,False
805,Medicine Hat,2017,SECONDARY,Secondary,secondary,110.859,>=$5M,31,8.4,261.0,1.209,0.982,0.826,False
571,Midland,2017,SECONDARY,Secondary,secondary,6.978,>=$5M,8,4.6,37.0,0.24,0.892,0.277,False
329,Miramichi,2017,SECONDARY,Secondary,secondary,43.13,>=$5M,8,11.8,94.0,1.685,0.836,0.963,False
305,Moncton,2017,SECONDARY,Secondary,secondary,86.547,>=$5M,53,7.3,388.0,0.489,1.048,0.613,False
462,Montréal,2017,SECONDARY,Secondary,secondary,4517.878,>=$5M,1196,12.1,14476.0,0.984,0.901,0.992,False
715,Moose Jaw,2017,SECONDARY,Secondary,secondary,0.966,<$5M,2,3.0,6.0,0.036,0.155,0.049,False
938,Nanaimo,2017,SECONDARY,Secondary,secondary,201.79,>=$5M,78,9.3,723.0,1.812,1.68,2.01,False
907,Nelson,2017,SECONDARY,Secondary,secondary,18.189,>=$5M,21,3.8,80.0,1.042,1.892,0.934,False
220,New Glasgow,2017,SECONDARY,Secondary,secondary,6.069,>=$5M,8,3.9,31.0,0.184,0.842,0.33,False
547,Norfolk,2017,SECONDARY,Secondary,secondary,62.664,>=$5M,13,8.2,106.0,1.445,0.702,0.676,False
735,North Battleford,2017,SECONDARY,Secondary,secondary,5.249,>=$5M,2,3.5,7.0,0.281,0.332,0.098,False
575,North Bay,2017,SECONDARY,Secondary,secondary,32.922,>=$5M,24,6.9,166.0,0.464,0.892,0.584,False
820,Okotoks,2017,SECONDARY,Secondary,secondary,3.975,<$5M,6,3.5,21.0,0.229,0.765,0.348,False
569,Orillia,2017,SECONDARY,Secondary,secondary,27.787,>=$5M,10,11.5,115.0,0.779,0.666,0.773,False
532,Oshawa,2017,SECONDARY,Secondary,secondary,659.893,>=$5M,40,22.3,891.0,3.325,0.533,1.181,False
505,Ottawa - Gatineau,2017,SECONDARY,Secondary,secondary,1299.723,>=$5M,446,11.9,5301.0,1.207,1.187,1.154,False
566,Owen Sound,2017,SECONDARY,Secondary,secondary,34.26,>=$5M,7,18.3,128.0,0.828,0.538,0.937,False
939,Parksville,2017,SECONDARY,Secondary,secondary,12.693,>=$5M,8,7.4,59.0,0.743,0.733,0.804,False
515,Pembroke,2017,SECONDARY,Secondary,secondary,19.806,>=$5M,6,11.7,70.0,0.66,0.614,0.653,False
913,Penticton,2017,SECONDARY,Secondary,secondary,21.873,>=$5M,14,7.1,99.0,0.5,0.7,0.588,False
529,Peterborough,2017,SECONDARY,Secondary,secondary,55.236,>=$5M,41,6.3,258.0,0.438,0.734,0.521,False
940,Port Alberni,2017,SECONDARY,Secondary,secondary,6.448,>=$5M,5,4.4,22.0,0.396,0.556,0.297,False
528,Port Hope,2017,SECONDARY,Secondary,secondary,1.281,<$5M,3,2.3,7.0,0.102,0.565,0.148,False
607,Portage la Prairie,2017,SECONDARY,Secondary,secondary,10.916,>=$5M,5,9.6,48.0,0.696,0.949,0.719,False
945,Powell River,2017,SECONDARY,Secondary,secondary,5.661,>=$5M,5,5.6,28.0,0.338,0.618,0.427,False
745,Prince Albert,2017,SECONDARY,Secondary,secondary,23.21,>=$5M,11,9.3,102.0,0.775,0.711,0.651,False
970,Prince George,2017,SECONDARY,Secondary,secondary,104.208,>=$5M,52,9.0,467.0,0.938,1.553,1.279,False
955,Prince Rupert,2017,SECONDARY,Secondary,secondary,11.07,>=$5M,9,5.4,49.0,0.909,1.428,0.831,False
952,Quesnel,2017,SECONDARY,Secondary,secondary,2.31,<$5M,3,4.7,14.0,0.141,0.388,0.207,False
421,Québec,2017,SECONDARY,Secondary,secondary,1483.915,>=$5M,273,16.1,4387.0,2.028,1.15,1.554,False
830,Red Deer,2017,SECONDARY,Secondary,secondary,123.835,>=$5M,46,8.9,409.0,0.981,1.092,0.973,False
705,Regina,2017,SECONDARY,Secondary,secondary,242.51,>=$5M,59,13.6,802.0,1.097,0.752,0.793,False
404,Rimouski,2017,SECONDARY,Secondary,secondary,40.862,>=$5M,18,5.3,96.0,0.877,0.976,0.465,False
405,Rivière-du-Loup,2017,SECONDARY,Secondary,secondary,71.154,>=$5M,6,13.0,78.0,1.515,0.488,0.566,False
485,Rouyn-Noranda,2017,SECONDARY,Secondary,secondary,27.83,>=$5M,12,8.5,102.0,0.683,0.85,0.646,False
RURAL_AB,Rural Alberta,2017,SECONDARY,Secondary,secondary,253.191,>=$5M,130,5.5,719.0,0.304,0.432,0.276,False
RURAL_BC,Rural British Columbia,2017,SECONDARY,Secondary,secondary,224.0,>=$5M,192,5.3,1014.0,0.478,0.853,0.551,False
RURAL_MB,Rural Manitoba,2017,SECONDARY,Secondary,secondary,190.427,>=$5M,47,7.3,343.0,0.531,0.363,0.259,False
RURAL_NB,Rural New Brunswick,2017,SECONDARY,Secondary,secondary,50.404,>=$5M,49,4.2,207.0,0.209,0.634,0.266,False
RURAL_NL,Rural Newfoundland and Labrador,2017,SECONDARY,Secondary,secondary,57.117,>=$5M,48,6.1,295.0,0.259,0.603,0.378,False
RURAL_NT,Rural Northwest Territories,2017,SECONDARY,Secondary,secondary,8.088,>=$5M,9,5.2,47.0,0.213,0.546,0.3,False
RURAL_NS,Rural Nova Scotia,2017,SECONDARY,Secondary,secondary,130.275,>=$5M,90,6.3,567.0,0.355,0.746,0.484,False
RURAL_NU,Rural Nunavut,2017,SECONDARY,Secondary,secondary,7.611,>=$5M,5,7.4,37.0,0.196,0.381,0.243,False
RURAL_ON,Rural Ontario,2017,SECONDARY,Secondary,secondary,562.366,>=$5M,306,5.7,1746.0,0.463,0.616,0.409,False
RURAL_PE,Rural Prince Edward Island,2017,SECONDARY,Secondary,secondary,14.554,>=$5M,11,5.5,61.0,0.197,0.464,0.243,False
RURAL_QC,Rural Quebec,2017,SECONDARY,Secondary,secondary,1021.82,>=$5M,401,7.7,3085.0,0.671,0.725,0.552,False
RURAL_SK,Rural Saskatchewan,2017,SECONDARY,Secondary,secondary,37.329,>=$5M,29,4.9,143.0,0.091,0.183,0.108,False
RURAL_YT,Rural Yukon,2017,SECONDARY,Secondary,secondary,4.431,<$5M,3,7.0,21.0,0.349,0.4,0.346,False
408,Saguenay,2017,SECONDARY,Secondary,secondary,314.166,>=$5M,51,12.8,652.0,1.753,0.945,1.082,False
310,Saint John,2017,SECONDARY,Secondary,secondary,55.767,>=$5M,37,6.7,249.0,0.576,0.979,0.649,False
428,Saint-Georges,2017,SECONDARY,Secondary,secondary,34.578,>=$5M,13,7.8,102.0,0.788,1.091,0.705,False
452,Saint-Hyacinthe,2017,SECONDARY,Secondary,secondary,32.855,>=$5M,19,6.9,132.0,0.366,0.832,0.465,False
467,Sainte-Agathe-des-Monts,2017,SECONDARY,Secondary,secondary,14.826,>=$5M,11,7.1,78.0,0.687,1.055,0.708,False
423,Sainte-Marie,2017,SECONDARY,Secondary,secondary,13.659,>=$5M,9,5.0,45.0,0.755,1.667,0.726,False
465,Salaberry-de-Valleyfield,2017,SECONDARY,Secondary,secondary,27.449,>=$5M,14,6.9,97.0,0.674,0.962,0.702,False
920,Salmon Arm,2017,SECONDARY,Secondary,secondary,6.951,>=$5M,7,5.3,37.0,0.314,0.8,0.483,False
562,Sarnia,2017,SECONDARY,Secondary,secondary,113.811,>=$5M,30,10.7,321.0,1.251,0.97,1.096,False
725,Saskatoon,2017,SECONDARY,Secondary,secondary,191.731,>=$5M,81,10.3,833.0,0.693,0.887,0.809,False
590,Sault Ste. Marie,2017,SECONDARY,Secondary,secondary,50.96,>=$5M,30,7.6,228.0,0.699,1.08,0.864,False
